Framework,Subject ID,Hemisphere,Metric,Label,Score,Total Triangles
FastSurfer,201414,RH,Dice,9.0,0.8494585267166488,
FastSurfer,201414,RH,Dice,10.0,0.8628592215351036,
FastSurfer,201414,RH,Dice,11.0,0.8937997044126962,
FastSurfer,201414,RH,Dice,12.0,0.8962472406181016,
FastSurfer,201414,RH,Dice,13.0,0.9073030024911498,
FastSurfer,201414,RH,Dice,14.0,0.8380041011619959,
FastSurfer,201414,RH,Dice,15.0,0.8629781535113418,
FastSurfer,201414,RH,Dice,16.0,0.7248259860788863,
FastSurfer,201414,RH,Dice,17.0,0.8956734124214933,
FastSurfer,201414,RH,Dice,18.0,0.7704042715484363,
FastSurfer,201414,RH,Dice,19.0,0.7994200096665055,
FastSurfer,201414,RH,Dice,20.0,0.8736263736263736,
FastSurfer,201414,RH,Dice,21.0,0.8893463715903243,
FastSurfer,201414,RH,Dice,22.0,0.9013577621462456,
FastSurfer,201414,RH,Dice,23.0,0.7910085054678008,
FastSurfer,201414,RH,Dice,24.0,0.9028142057134756,
FastSurfer,201414,RH,Dice,25.0,0.898239504739795,
FastSurfer,201414,RH,Dice,26.0,0.7576271186440678,
FastSurfer,201414,RH,Dice,27.0,0.8885463984425698,
FastSurfer,201414,RH,Dice,28.0,0.93867127351936,
FastSurfer,201414,RH,Dice,29.0,0.9118966172557964,
FastSurfer,201414,RH,Dice,30.0,0.8979985842074779,
FastSurfer,201414,RH,Dice,31.0,0.8880180268443225,
FastSurfer,201414,RH,Dice,34.0,0.7376573088092934,
FastSurfer,201414,RH,Dice,35.0,0.8461924686192469,
FastSurfer,201414,LH,Chamfer Distance,,1.0891162745176688,
FastSurfer,201414,LH,Hausdorff Distance,,9.537848440157216,
FastSurfer,201414,LH,Self-Intersections (SIF),,0.0,252064.0
FastSurfer,201414,RH,Chamfer Distance,,1.079591259708946,
FastSurfer,201414,RH,Hausdorff Distance,,6.788558109733741,
FastSurfer,201414,RH,Self-Intersections (SIF),,0.0,256992.0
FastSurfer,214019,LH,Dice,-1.0,0.9582515731781582,
FastSurfer,214019,LH,Dice,2.0,0.8495185694635489,
FastSurfer,214019,LH,Dice,3.0,0.9114249037227214,
FastSurfer,214019,LH,Dice,5.0,0.9128661475713756,
FastSurfer,214019,LH,Dice,6.0,0.7141518275538894,
FastSurfer,214019,LH,Dice,7.0,0.7964323189926548,
FastSurfer,214019,LH,Dice,8.0,0.8814206289934445,
FastSurfer,214019,LH,Dice,9.0,0.8549963980652465,
FastSurfer,214019,LH,Dice,10.0,0.8142857142857143,
FastSurfer,214019,LH,Dice,11.0,0.9307405058831818,
FastSurfer,214019,LH,Dice,12.0,0.9313570647551938,
FastSurfer,214019,LH,Dice,13.0,0.8913983661701105,
FastSurfer,214019,LH,Dice,14.0,0.8631153068105192,
FastSurfer,214019,LH,Dice,15.0,0.8480944712828771,
FastSurfer,214019,LH,Dice,16.0,0.7720042417815483,
FastSurfer,214019,LH,Dice,17.0,0.9207100591715977,
FastSurfer,214019,LH,Dice,18.0,0.8715139442231076,
FastSurfer,214019,LH,Dice,19.0,0.880466472303207,
FastSurfer,214019,LH,Dice,20.0,0.8671171171171171,
FastSurfer,214019,LH,Dice,21.0,0.9092280613527784,
FastSurfer,214019,LH,Dice,22.0,0.9014262075486564,
FastSurfer,214019,LH,Dice,23.0,0.8778742973939704,
FastSurfer,214019,LH,Dice,24.0,0.910269965461338,
FastSurfer,214019,LH,Dice,25.0,0.920387484689901,
FastSurfer,214019,LH,Dice,26.0,0.8103994927076728,
FastSurfer,214019,LH,Dice,27.0,0.9280774550484094,
FastSurfer,214019,LH,Dice,28.0,0.940706131689225,
FastSurfer,214019,LH,Dice,29.0,0.9369872892815287,
FastSurfer,214019,LH,Dice,30.0,0.8785169988276671,
FastSurfer,214019,LH,Dice,31.0,0.861996644295302,
FastSurfer,214019,LH,Dice,34.0,0.7967967967967968,
FastSurfer,214019,LH,Dice,35.0,0.8273775761013424,
FastSurfer,214019,RH,Dice,-1.0,0.9531855427809184,
FastSurfer,214019,RH,Dice,2.0,0.8141520943472956,
FastSurfer,214019,RH,Dice,3.0,0.9454031117397454,
FastSurfer,214019,RH,Dice,5.0,0.8406524466750314,
FastSurfer,214019,RH,Dice,6.0,0.7857142857142857,
FastSurfer,214019,RH,Dice,7.0,0.7852887852887853,
FastSurfer,214019,RH,Dice,8.0,0.9082186065915728,
FastSurfer,214019,RH,Dice,9.0,0.8399062866067942,
FastSurfer,214019,RH,Dice,10.0,0.8485870940531421,
FastSurfer,214019,RH,Dice,11.0,0.9065711195240672,
FastSurfer,214019,RH,Dice,12.0,0.9077976110589184,
FastSurfer,214019,RH,Dice,13.0,0.8732466207600103,
FastSurfer,214019,RH,Dice,14.0,0.8490471414242728,
FastSurfer,214019,RH,Dice,15.0,0.8381267003497862,
FastSurfer,214019,RH,Dice,16.0,0.8610169491525423,
FastSurfer,214019,RH,Dice,17.0,0.9084030266825964,
FastSurfer,214019,RH,Dice,18.0,0.8198675496688742,
FastSurfer,214019,RH,Dice,19.0,0.8796128251663642,
FastSurfer,214019,RH,Dice,20.0,0.8764491553494534,
FastSurfer,214019,RH,Dice,21.0,0.8986399794713883,
FastSurfer,214019,RH,Dice,22.0,0.8939259498265709,
FastSurfer,214019,RH,Dice,23.0,0.8616813294232649,
FastSurfer,214019,RH,Dice,24.0,0.9088111888111888,
FastSurfer,214019,RH,Dice,25.0,0.90177996997641,
FastSurfer,214019,RH,Dice,26.0,0.815,
FastSurfer,214019,RH,Dice,27.0,0.9259655608522228,
FastSurfer,214019,RH,Dice,28.0,0.9339760207388204,
FastSurfer,214019,RH,Dice,29.0,0.8719402702958132,
FastSurfer,214019,RH,Dice,30.0,0.8505803498446951,
FastSurfer,214019,RH,Dice,31.0,0.8895847831129668,
FastSurfer,214019,RH,Dice,34.0,0.7330567081604425,
FastSurfer,214019,RH,Dice,35.0,0.835820895522388,
FastSurfer,214019,LH,Chamfer Distance,,0.9829059547676804,
FastSurfer,214019,LH,Hausdorff Distance,,6.495582263245204,
FastSurfer,214019,LH,Self-Intersections (SIF),,0.0,246700.0
FastSurfer,214019,RH,Chamfer Distance,,1.00298242348356,
FastSurfer,214019,RH,Hausdorff Distance,,6.306336471866703,
FastSurfer,214019,RH,Self-Intersections (SIF),,0.0,245494.0
FastSurfer,200008,LH,Dice,-1.0,0.95546885510561,
FastSurfer,200008,LH,Dice,2.0,0.8788164935473717,
FastSurfer,200008,LH,Dice,3.0,0.8393878908848968,
FastSurfer,200008,LH,Dice,5.0,0.7536868528396611,
FastSurfer,200008,LH,Dice,6.0,0.7850799289520426,
FastSurfer,200008,LH,Dice,7.0,0.8098850012233912,
FastSurfer,200008,LH,Dice,8.0,0.8429926238145417,
FastSurfer,200008,LH,Dice,9.0,0.821205202025216,
FastSurfer,200008,LH,Dice,10.0,0.8675623800383877,
FastSurfer,200008,LH,Dice,11.0,0.8816236060123295,
FastSurfer,200008,LH,Dice,12.0,0.9062572691323564,
FastSurfer,200008,LH,Dice,13.0,0.8668894779301602,
FastSurfer,200008,LH,Dice,14.0,0.8210059171597633,
FastSurfer,200008,LH,Dice,15.0,0.8022435317532115,
FastSurfer,200008,LH,Dice,16.0,0.8020833333333334,
FastSurfer,200008,LH,Dice,17.0,0.8461193360251233,
FastSurfer,200008,LH,Dice,18.0,0.8210779402925266,
FastSurfer,200008,LH,Dice,19.0,0.8520055325034578,
FastSurfer,200008,LH,Dice,20.0,0.8260772493860237,
FastSurfer,200008,LH,Dice,21.0,0.8792852690629545,
FastSurfer,200008,LH,Dice,22.0,0.8760836308006119,
FastSurfer,200008,LH,Dice,23.0,0.8344725111441308,
FastSurfer,200008,LH,Dice,24.0,0.8591461514490496,
FastSurfer,200008,LH,Dice,25.0,0.872429515213548,
FastSurfer,200008,LH,Dice,26.0,0.7413370668533427,
FastSurfer,200008,LH,Dice,27.0,0.8447131106926965,
FastSurfer,200008,LH,Dice,28.0,0.9130760749724366,
FastSurfer,200008,LH,Dice,29.0,0.8246262093227792,
FastSurfer,200008,LH,Dice,30.0,0.847254004576659,
FastSurfer,200008,LH,Dice,31.0,0.8856900931414056,
FastSurfer,200008,LH,Dice,34.0,0.6808284652150823,
FastSurfer,200008,LH,Dice,35.0,0.8169378698224852,
FastSurfer,200008,RH,Dice,-1.0,0.9434297912713472,
FastSurfer,200008,RH,Dice,2.0,0.8418582824964805,
FastSurfer,200008,RH,Dice,3.0,0.8742933155969405,
FastSurfer,200008,RH,Dice,5.0,0.7745928338762215,
FastSurfer,200008,RH,Dice,6.0,0.794425087108014,
FastSurfer,200008,RH,Dice,7.0,0.7843915343915344,
FastSurfer,200008,RH,Dice,8.0,0.855128974205159,
FastSurfer,200008,RH,Dice,9.0,0.8316225819186736,
FastSurfer,200008,RH,Dice,10.0,0.8209806157354618,
FastSurfer,200008,RH,Dice,11.0,0.8806879254747403,
FastSurfer,200008,RH,Dice,12.0,0.8921004286589099,
FastSurfer,200008,RH,Dice,13.0,0.8586689456254674,
FastSurfer,200008,RH,Dice,14.0,0.7978142076502732,
FastSurfer,200008,RH,Dice,15.0,0.8034635158293497,
FastSurfer,200008,RH,Dice,16.0,0.7464443354585582,
FastSurfer,200008,RH,Dice,17.0,0.8401420959147424,
FastSurfer,200008,RH,Dice,18.0,0.7775103915992124,
FastSurfer,200008,RH,Dice,19.0,0.7790410281759763,
FastSurfer,200008,RH,Dice,20.0,0.8289009178630266,
FastSurfer,200008,RH,Dice,21.0,0.9199112366350616,
FastSurfer,200008,RH,Dice,22.0,0.8336232800885656,
FastSurfer,200008,RH,Dice,23.0,0.8504887866589994,
FastSurfer,200008,RH,Dice,24.0,0.8522541288498735,
FastSurfer,200008,RH,Dice,25.0,0.8565806045340051,
FastSurfer,200008,RH,Dice,26.0,0.7420770355923939,
FastSurfer,200008,RH,Dice,27.0,0.884011234786227,
FastSurfer,200008,RH,Dice,28.0,0.9242570281124498,
FastSurfer,200008,RH,Dice,29.0,0.8476276621988323,
FastSurfer,200008,RH,Dice,30.0,0.8421052631578947,
FastSurfer,200008,RH,Dice,31.0,0.8615511211684839,
FastSurfer,200008,RH,Dice,34.0,0.6823992133726647,
FastSurfer,200008,RH,Dice,35.0,0.788135593220339,
FastSurfer,200008,LH,Chamfer Distance,,0.980787127765625,
FastSurfer,200008,LH,Hausdorff Distance,,5.756453166189417,
FastSurfer,200008,LH,Self-Intersections (SIF),,0.0,256702.0
FastSurfer,200008,RH,Chamfer Distance,,1.000635890881454,
FastSurfer,200008,RH,Hausdorff Distance,,8.1257356573511,
FastSurfer,200008,RH,Self-Intersections (SIF),,0.0,256560.0
FastSurfer,212318,LH,Dice,-1.0,0.9712677377741292,
FastSurfer,212318,LH,Dice,2.0,0.8549931600547196,
FastSurfer,212318,LH,Dice,3.0,0.857680841048172,
FastSurfer,212318,LH,Dice,5.0,0.8655891110165886,
FastSurfer,212318,LH,Dice,6.0,0.8714918759231906,
FastSurfer,212318,LH,Dice,7.0,0.7985757884028484,
FastSurfer,212318,LH,Dice,8.0,0.9165625229728736,
FastSurfer,212318,LH,Dice,9.0,0.8531241029566549,
FastSurfer,212318,LH,Dice,10.0,0.8559900682805711,
FastSurfer,212318,LH,Dice,11.0,0.8715274809812804,
FastSurfer,212318,LH,Dice,12.0,0.904322614654718,
FastSurfer,212318,LH,Dice,13.0,0.858956093770237,
FastSurfer,212318,LH,Dice,14.0,0.8881132441341866,
FastSurfer,212318,LH,Dice,15.0,0.8315467075038285,
FastSurfer,212318,LH,Dice,16.0,0.8138195777351248,
FastSurfer,212318,LH,Dice,17.0,0.8999151823579304,
FastSurfer,212318,LH,Dice,18.0,0.7545727545727545,
FastSurfer,212318,LH,Dice,19.0,0.8466917697686929,
FastSurfer,212318,LH,Dice,20.0,0.7885211995863496,
FastSurfer,212318,LH,Dice,21.0,0.8287924655230406,
FastSurfer,212318,LH,Dice,22.0,0.8870434335268612,
FastSurfer,212318,LH,Dice,23.0,0.9137199434229136,
FastSurfer,212318,LH,Dice,24.0,0.9101418812401472,
FastSurfer,212318,LH,Dice,25.0,0.912536443148688,
FastSurfer,212318,LH,Dice,26.0,0.7791245791245791,
FastSurfer,212318,LH,Dice,27.0,0.8933436134669751,
FastSurfer,212318,LH,Dice,28.0,0.927765429988032,
FastSurfer,212318,LH,Dice,29.0,0.9209310750837788,
FastSurfer,212318,LH,Dice,30.0,0.8549177963657341,
FastSurfer,212318,LH,Dice,31.0,0.8762326423827732,
FastSurfer,212318,LH,Dice,34.0,0.6922339405560882,
FastSurfer,212318,LH,Dice,35.0,0.7428101889893179,
FastSurfer,212318,RH,Dice,-1.0,0.9719837863614688,
FastSurfer,212318,RH,Dice,2.0,0.8653675819309123,
FastSurfer,212318,RH,Dice,3.0,0.8999656239257476,
FastSurfer,212318,RH,Dice,5.0,0.8667783829074152,
FastSurfer,212318,RH,Dice,6.0,0.8205861329521087,
FastSurfer,212318,RH,Dice,7.0,0.7895375488742079,
FastSurfer,212318,RH,Dice,8.0,0.8955726012649711,
FastSurfer,212318,RH,Dice,9.0,0.8287749538299182,
FastSurfer,212318,RH,Dice,10.0,0.8269729529455354,
FastSurfer,212318,RH,Dice,11.0,0.8464634847613571,
FastSurfer,212318,RH,Dice,12.0,0.892074592074592,
FastSurfer,212318,RH,Dice,13.0,0.8699165797705943,
FastSurfer,212318,RH,Dice,14.0,0.8587872559095581,
FastSurfer,212318,RH,Dice,15.0,0.7875882946518667,
FastSurfer,212318,RH,Dice,16.0,0.7667071688942891,
FastSurfer,212318,RH,Dice,17.0,0.8951501154734411,
FastSurfer,212318,RH,Dice,18.0,0.8544117647058823,
FastSurfer,212318,RH,Dice,19.0,0.8387395736793327,
FastSurfer,212318,RH,Dice,20.0,0.8485007890583903,
FastSurfer,212318,RH,Dice,21.0,0.8333333333333334,
FastSurfer,212318,RH,Dice,22.0,0.901151189562548,
FastSurfer,212318,RH,Dice,23.0,0.9116957541026308,
FastSurfer,212318,RH,Dice,24.0,0.9167931757391744,
FastSurfer,212318,RH,Dice,25.0,0.9193330328977016,
FastSurfer,212318,RH,Dice,26.0,0.8323595505617978,
FastSurfer,212318,RH,Dice,27.0,0.9115705350938152,
FastSurfer,212318,RH,Dice,28.0,0.9418419254422596,
FastSurfer,212318,RH,Dice,29.0,0.8966216216216216,
FastSurfer,212318,RH,Dice,30.0,0.8377521613832853,
FastSurfer,212318,RH,Dice,31.0,0.8780183180682765,
FastSurfer,212318,RH,Dice,34.0,0.7526627218934911,
FastSurfer,212318,RH,Dice,35.0,0.7733496832209279,
FastSurfer,212318,LH,Chamfer Distance,,1.0559219440412717,
FastSurfer,212318,LH,Hausdorff Distance,,6.467318819508115,
FastSurfer,212318,LH,Self-Intersections (SIF),,0.0,251392.0
FastSurfer,212318,RH,Chamfer Distance,,1.0335110356563757,
FastSurfer,212318,RH,Hausdorff Distance,,7.441740428978492,
FastSurfer,212318,RH,Self-Intersections (SIF),,0.0,254774.0
FastSurfer,221319,LH,Dice,-1.0,0.969339763052926,
FastSurfer,221319,LH,Dice,2.0,0.7570916204760352,
FastSurfer,221319,LH,Dice,3.0,0.8581390281106995,
FastSurfer,221319,LH,Dice,5.0,0.7988551439020511,
FastSurfer,221319,LH,Dice,6.0,0.8548951048951049,
FastSurfer,221319,LH,Dice,7.0,0.7808107794168893,
FastSurfer,221319,LH,Dice,8.0,0.893090909090909,
FastSurfer,221319,LH,Dice,9.0,0.7971507548373379,
FastSurfer,221319,LH,Dice,10.0,0.8379937860630271,
FastSurfer,221319,LH,Dice,11.0,0.7832519829164124,
FastSurfer,221319,LH,Dice,12.0,0.8986344537815126,
FastSurfer,221319,LH,Dice,13.0,0.8559102674719585,
FastSurfer,221319,LH,Dice,14.0,0.8502994011976048,
FastSurfer,221319,LH,Dice,15.0,0.7836714333222481,
FastSurfer,221319,LH,Dice,16.0,0.8452722063037249,
FastSurfer,221319,LH,Dice,17.0,0.8037342596613113,
FastSurfer,221319,LH,Dice,18.0,0.7939163498098859,
FastSurfer,221319,LH,Dice,19.0,0.8837953091684435,
FastSurfer,221319,LH,Dice,20.0,0.8697459584295612,
FastSurfer,221319,LH,Dice,21.0,0.7538495871457264,
FastSurfer,221319,LH,Dice,22.0,0.827404093009609,
FastSurfer,221319,LH,Dice,23.0,0.8260019550342131,
FastSurfer,221319,LH,Dice,24.0,0.8358787502907202,
FastSurfer,221319,LH,Dice,25.0,0.8733802673196612,
FastSurfer,221319,LH,Dice,26.0,0.7751937984496124,
FastSurfer,221319,LH,Dice,27.0,0.8915266617969321,
FastSurfer,221319,LH,Dice,28.0,0.9012957126419532,
FastSurfer,221319,LH,Dice,29.0,0.8794469473357154,
FastSurfer,221319,LH,Dice,30.0,0.8314704601538685,
FastSurfer,221319,LH,Dice,31.0,0.8832976445396146,
FastSurfer,221319,LH,Dice,34.0,0.6543535620052771,
FastSurfer,221319,LH,Dice,35.0,0.7728428878888671,
FastSurfer,221319,RH,Dice,-1.0,0.9809981960312688,
FastSurfer,221319,RH,Dice,2.0,0.672209026128266,
FastSurfer,221319,RH,Dice,3.0,0.4898149587933447,
FastSurfer,221319,RH,Dice,5.0,0.2494368216260495,
FastSurfer,221319,RH,Dice,6.0,0.8167441860465117,
FastSurfer,221319,RH,Dice,7.0,0.8213885778275476,
FastSurfer,221319,RH,Dice,8.0,0.8221447928765002,
FastSurfer,221319,RH,Dice,9.0,0.8361774744027304,
FastSurfer,221319,RH,Dice,10.0,0.5400213447171825,
FastSurfer,221319,RH,Dice,11.0,0.7870391749403525,
FastSurfer,221319,RH,Dice,12.0,0.8948332722609015,
FastSurfer,221319,RH,Dice,13.0,0.8901665344964313,
FastSurfer,221319,RH,Dice,14.0,0.8900375939849624,
FastSurfer,221319,RH,Dice,15.0,0.831329270301433,
FastSurfer,221319,RH,Dice,16.0,0.8240297713981924,
FastSurfer,221319,RH,Dice,17.0,0.4669067987393066,
FastSurfer,221319,RH,Dice,18.0,0.7348156182212582,
FastSurfer,221319,RH,Dice,19.0,0.7506076810889645,
FastSurfer,221319,RH,Dice,20.0,0.7648491661982387,
FastSurfer,221319,RH,Dice,21.0,0.573485024378918,
FastSurfer,221319,RH,Dice,22.0,0.1561545843147518,
FastSurfer,221319,RH,Dice,23.0,0.6434824902723736,
FastSurfer,221319,RH,Dice,24.0,0.339187379074267,
FastSurfer,221319,RH,Dice,25.0,0.546321171678655,
FastSurfer,221319,RH,Dice,26.0,0.7823886639676113,
FastSurfer,221319,RH,Dice,27.0,0.7889188953741615,
FastSurfer,221319,RH,Dice,28.0,0.8381810415129509,
FastSurfer,221319,RH,Dice,29.0,0.5973337373125284,
FastSurfer,221319,RH,Dice,30.0,0.8334472544998861,
FastSurfer,221319,RH,Dice,31.0,0.6678296562339662,
FastSurfer,221319,RH,Dice,34.0,0.6666666666666666,
FastSurfer,221319,RH,Dice,35.0,0.7942266432611663,
FastSurfer,221319,LH,Chamfer Distance,,1.0335438127642878,
FastSurfer,221319,LH,Hausdorff Distance,,5.27854599124888,
FastSurfer,221319,LH,Self-Intersections (SIF),,0.0,249498.0
FastSurfer,221319,RH,Chamfer Distance,,1.0268630774660972,
FastSurfer,221319,RH,Hausdorff Distance,,5.686175247596451,
FastSurfer,221319,RH,Self-Intersections (SIF),,0.0,254814.0
FastSurfer,280739,LH,Dice,-1.0,0.9529598308668076,
FastSurfer,280739,LH,Dice,2.0,0.8672760511882999,
FastSurfer,280739,LH,Dice,3.0,0.9056603773584906,
FastSurfer,280739,LH,Dice,5.0,0.9235019858400968,
FastSurfer,280739,LH,Dice,6.0,0.6413662239089184,
FastSurfer,280739,LH,Dice,7.0,0.7871774100219882,
FastSurfer,280739,LH,Dice,8.0,0.926488643339472,
FastSurfer,280739,LH,Dice,9.0,0.8288452761296212,
FastSurfer,280739,LH,Dice,10.0,0.8379970544918999,
FastSurfer,280739,LH,Dice,11.0,0.9300559276393012,
FastSurfer,280739,LH,Dice,12.0,0.8771223745440825,
FastSurfer,280739,LH,Dice,13.0,0.8682277318640955,
FastSurfer,280739,LH,Dice,14.0,0.8493748759674539,
FastSurfer,280739,LH,Dice,15.0,0.8364738187671622,
FastSurfer,280739,LH,Dice,16.0,0.7311827956989247,
FastSurfer,280739,LH,Dice,17.0,0.906896551724138,
FastSurfer,280739,LH,Dice,18.0,0.8914996544574982,
FastSurfer,280739,LH,Dice,19.0,0.8190255220417634,
FastSurfer,280739,LH,Dice,20.0,0.8752789486734441,
FastSurfer,280739,LH,Dice,21.0,0.9003579952267303,
FastSurfer,280739,LH,Dice,22.0,0.8985897526752179,
FastSurfer,280739,LH,Dice,23.0,0.8767890479153703,
FastSurfer,280739,LH,Dice,24.0,0.9223631750634288,
FastSurfer,280739,LH,Dice,25.0,0.9107309486780716,
FastSurfer,280739,LH,Dice,26.0,0.796870297923563,
FastSurfer,280739,LH,Dice,27.0,0.901314459049545,
FastSurfer,280739,LH,Dice,28.0,0.9301760777170612,
FastSurfer,280739,LH,Dice,29.0,0.8772181394515146,
FastSurfer,280739,LH,Dice,30.0,0.8805761431967557,
FastSurfer,280739,LH,Dice,31.0,0.9006400787789266,
FastSurfer,280739,LH,Dice,34.0,0.7065527065527065,
FastSurfer,280739,LH,Dice,35.0,0.8472006220839814,
FastSurfer,280739,RH,Dice,-1.0,0.951370822493496,
FastSurfer,280739,RH,Dice,2.0,0.842,
FastSurfer,280739,RH,Dice,3.0,0.9301423027166882,
FastSurfer,280739,RH,Dice,5.0,0.8748073300222641,
FastSurfer,280739,RH,Dice,6.0,0.7885228480340064,
FastSurfer,280739,RH,Dice,7.0,0.7783215072180083,
FastSurfer,280739,RH,Dice,8.0,0.8787318737560421,
FastSurfer,280739,RH,Dice,9.0,0.8174637999122422,
FastSurfer,280739,RH,Dice,10.0,0.8444625407166124,
FastSurfer,280739,RH,Dice,11.0,0.8550190679335531,
FastSurfer,280739,RH,Dice,12.0,0.8801388147357181,
FastSurfer,280739,RH,Dice,13.0,0.8805379746835443,
FastSurfer,280739,RH,Dice,14.0,0.8406374501992032,
FastSurfer,280739,RH,Dice,15.0,0.7991595167221153,
FastSurfer,280739,RH,Dice,16.0,0.7274655355249204,
FastSurfer,280739,RH,Dice,17.0,0.9056910569105692,
FastSurfer,280739,RH,Dice,18.0,0.818973862536302,
FastSurfer,280739,RH,Dice,19.0,0.8386532575426323,
FastSurfer,280739,RH,Dice,20.0,0.823271665043817,
FastSurfer,280739,RH,Dice,21.0,0.9199110122358176,
FastSurfer,280739,RH,Dice,22.0,0.8981460288395514,
FastSurfer,280739,RH,Dice,23.0,0.9214574898785424,
FastSurfer,280739,RH,Dice,24.0,0.9191358925704276,
FastSurfer,280739,RH,Dice,25.0,0.9255876013548188,
FastSurfer,280739,RH,Dice,26.0,0.8099173553719008,
FastSurfer,280739,RH,Dice,27.0,0.875931901635696,
FastSurfer,280739,RH,Dice,28.0,0.9423528054455256,
FastSurfer,280739,RH,Dice,29.0,0.904430856855683,
FastSurfer,280739,RH,Dice,30.0,0.8573384030418251,
FastSurfer,280739,RH,Dice,31.0,0.867209230452251,
FastSurfer,280739,RH,Dice,34.0,0.7856410256410257,
FastSurfer,280739,RH,Dice,35.0,0.820870220380486,
FastSurfer,280739,LH,Chamfer Distance,,1.004745807920007,
FastSurfer,280739,LH,Hausdorff Distance,,5.954041466116545,
FastSurfer,280739,LH,Self-Intersections (SIF),,0.0,248968.0
FastSurfer,280739,RH,Chamfer Distance,,0.9858256624510204,
FastSurfer,280739,RH,Hausdorff Distance,,6.34214118185783,
FastSurfer,280739,RH,Self-Intersections (SIF),,0.0,249190.0
FastSurfer,245333,LH,Dice,-1.0,0.971685892295355,
FastSurfer,245333,LH,Dice,2.0,0.8499738630423419,
FastSurfer,245333,LH,Dice,3.0,0.856910833197986,
FastSurfer,245333,LH,Dice,5.0,0.8759811616954474,
FastSurfer,245333,LH,Dice,6.0,0.7242990654205608,
FastSurfer,245333,LH,Dice,7.0,0.7603033300362677,
FastSurfer,245333,LH,Dice,8.0,0.8956158663883089,
FastSurfer,245333,LH,Dice,9.0,0.8118811881188119,
FastSurfer,245333,LH,Dice,10.0,0.8442453480358374,
FastSurfer,245333,LH,Dice,11.0,0.8743768693918246,
FastSurfer,245333,LH,Dice,12.0,0.9060950714494022,
FastSurfer,245333,LH,Dice,13.0,0.8672166346479828,
FastSurfer,245333,LH,Dice,14.0,0.8461157842652153,
FastSurfer,245333,LH,Dice,15.0,0.8032970550576184,
FastSurfer,245333,LH,Dice,16.0,0.7763627101375445,
FastSurfer,245333,LH,Dice,17.0,0.8617121354656632,
FastSurfer,245333,LH,Dice,18.0,0.8477048477048477,
FastSurfer,245333,LH,Dice,19.0,0.8640832851359167,
FastSurfer,245333,LH,Dice,20.0,0.8710888610763454,
FastSurfer,245333,LH,Dice,21.0,0.9262461851475076,
FastSurfer,245333,LH,Dice,22.0,0.8595890410958904,
FastSurfer,245333,LH,Dice,23.0,0.8355325164938737,
FastSurfer,245333,LH,Dice,24.0,0.8680360797392557,
FastSurfer,245333,LH,Dice,25.0,0.8969376335334215,
FastSurfer,245333,LH,Dice,26.0,0.7783350050150452,
FastSurfer,245333,LH,Dice,27.0,0.887318172505634,
FastSurfer,245333,LH,Dice,28.0,0.9192131747483988,
FastSurfer,245333,LH,Dice,29.0,0.905276095162848,
FastSurfer,245333,LH,Dice,30.0,0.8518368994751716,
FastSurfer,245333,LH,Dice,31.0,0.8846880907372401,
FastSurfer,245333,LH,Dice,34.0,0.7445378151260504,
FastSurfer,245333,LH,Dice,35.0,0.7908445146014207,
FastSurfer,245333,RH,Dice,-1.0,0.9622952751266644,
FastSurfer,245333,RH,Dice,2.0,0.8699410609037328,
FastSurfer,245333,RH,Dice,3.0,0.8507749077490775,
FastSurfer,245333,RH,Dice,5.0,0.8259177804094062,
FastSurfer,245333,RH,Dice,6.0,0.755656108597285,
FastSurfer,245333,RH,Dice,7.0,0.7869028448738594,
FastSurfer,245333,RH,Dice,8.0,0.8943786579556281,
FastSurfer,245333,RH,Dice,9.0,0.8200778365432592,
FastSurfer,245333,RH,Dice,10.0,0.8462214411247804,
FastSurfer,245333,RH,Dice,11.0,0.8852245606422218,
FastSurfer,245333,RH,Dice,12.0,0.8903454868223406,
FastSurfer,245333,RH,Dice,13.0,0.8939142001995344,
FastSurfer,245333,RH,Dice,14.0,0.8384932920536635,
FastSurfer,245333,RH,Dice,15.0,0.8308498444408057,
FastSurfer,245333,RH,Dice,16.0,0.8383928571428572,
FastSurfer,245333,RH,Dice,17.0,0.8385522570150468,
FastSurfer,245333,RH,Dice,18.0,0.7932584269662921,
FastSurfer,245333,RH,Dice,19.0,0.7577374599786553,
FastSurfer,245333,RH,Dice,20.0,0.77355118713301,
FastSurfer,245333,RH,Dice,21.0,0.9079263410728584,
FastSurfer,245333,RH,Dice,22.0,0.8415100615333444,
FastSurfer,245333,RH,Dice,23.0,0.8384491114701131,
FastSurfer,245333,RH,Dice,24.0,0.8733816464457291,
FastSurfer,245333,RH,Dice,25.0,0.8587805119082913,
FastSurfer,245333,RH,Dice,26.0,0.8031578947368421,
FastSurfer,245333,RH,Dice,27.0,0.8712932454695222,
FastSurfer,245333,RH,Dice,28.0,0.935956978733806,
FastSurfer,245333,RH,Dice,29.0,0.8486847816650751,
FastSurfer,245333,RH,Dice,30.0,0.8553850407852897,
FastSurfer,245333,RH,Dice,31.0,0.8770764119601329,
FastSurfer,245333,RH,Dice,34.0,0.7568756875687569,
FastSurfer,245333,RH,Dice,35.0,0.7723857868020304,
FastSurfer,245333,LH,Chamfer Distance,,1.0073522365872551,
FastSurfer,245333,LH,Hausdorff Distance,,5.650079194853572,
FastSurfer,245333,LH,Self-Intersections (SIF),,0.0,249552.0
