Framework,Condition,Subject ID,surf_type,Hemisphere,GNNLayers,Epoch,Metric,Label,Score,Total Triangles
freesurfercsrp,d,268850,gm,lh,8,400,Macro Dice,,0.9134460322419967,
freesurfercsrp,d,257845,gm,lh,8,400,Macro Dice,,0.9380803454709897,
freesurfercsrp,d,255639,gm,lh,8,400,Macro Dice,,0.916055303291592,
freesurfercsrp,d,256540,gm,lh,8,400,Macro Dice,,0.9240666815233018,
freesurfercsrp,d,251833,wm,lh,8,350,Macro Dice,,0.9230734280539321,
freesurfercsrp,d,263436,wm,lh,8,350,Macro Dice,,0.9329746847102184,
freesurfercsrp,d,275645,wm,lh,8,350,Macro Dice,,0.8832006704165786,
freesurfercsrp,d,268850,wm,lh,8,350,Macro Dice,,0.9193442814067575,
freesurfercsrp,d,270332,gm,lh,8,400,Macro Dice,,0.9133941043746451,
freesurfercsrp,d,257845,wm,lh,8,350,Macro Dice,,0.934853117869622,
freesurfercsrp,d,255639,wm,lh,8,350,Macro Dice,,0.9285710793169053,
freesurfercsrp,d,256540,wm,lh,8,350,Macro Dice,,0.9316307839100694,
freesurfercsrp,d,263436,gm,rh,8,360,Macro Dice,,0.9129939828914467,
freesurfercsrp,d,268749,wm,lh,8,350,Macro Dice,,0.9101731749282258,
freesurfercsrp,d,257542,gm,lh,8,400,Macro Dice,,0.9210012696745531,
freesurfercsrp,d,251833,gm,rh,8,360,Macro Dice,,0.9115928356129533,
freesurfercsrp,d,263436,wm,rh,8,401,Macro Dice,,0.9163958375372179,
freesurfercsrp,d,275645,gm,rh,8,360,Macro Dice,,0.9122039905544072,
freesurfercsrp,d,257845,gm,rh,8,360,Macro Dice,,0.9347786050083324,
freesurfercsrp,d,268850,gm,rh,8,360,Macro Dice,,0.928407918776689,
freesurfercsrp,d,255639,gm,rh,8,360,Macro Dice,,0.9241899909099073,
freesurfercsrp,d,257542,wm,lh,8,350,Macro Dice,,0.9280821846969431,
freesurfercsrp,d,270332,wm,lh,8,350,Macro Dice,,0.9196221461084243,
freesurfercsrp,d,251833,wm,rh,8,401,Macro Dice,,0.9052971837886855,
freesurfercsrp,d,256540,gm,rh,8,360,Macro Dice,,0.916955826276138,
freesurfercsrp,d,275645,wm,rh,8,401,Macro Dice,,0.912141705816901,
freesurfercsrp,d,268850,wm,rh,8,401,Macro Dice,,0.9342598736243657,
freesurfercsrp,d,255639,wm,rh,8,401,Macro Dice,,0.9279067026598556,
freesurfercsrp,d,257845,wm,rh,8,401,Macro Dice,,0.9402271437003213,
freesurfercsrp,d,268749,gm,rh,8,360,Macro Dice,,0.9125058789818018,
freesurfercsrp,d,256540,wm,rh,8,401,Macro Dice,,0.9234516125425304,
freesurfercsrp,d,257542,gm,rh,8,360,Macro Dice,,0.9196908070865023,
freesurfercsrp,d,270332,gm,rh,8,360,Macro Dice,,0.9200237428696981,
freesurfercsrp,d,257542,wm,rh,8,401,Macro Dice,,0.922145085094424,
freesurfercsrp,d,268749,wm,rh,8,401,Macro Dice,,0.9169499323895461,
freesurfercsrp,d,270332,wm,rh,8,401,Macro Dice,,0.9223513631866344,
freesurfercsrp,d,285446,gm,lh,8,400,Macro Dice,,0.9143534027341568,
freesurfercsrp,d,280739,gm,lh,8,400,Macro Dice,,0.9359333302849269,
freesurfercsrp,d,280941,gm,lh,8,400,Macro Dice,,0.929597451807199,
freesurfercsrp,d,284646,gm,lh,8,400,Macro Dice,,0.9316574729629169,
freesurfercsrp,d,286650,gm,lh,8,400,Macro Dice,,0.9368767817217781,
freesurfercsrp,d,283543,gm,lh,8,400,Macro Dice,,0.9315948838344387,
freesurfercsrp,d,285345,gm,lh,8,400,Macro Dice,,0.9194172089076724,
freesurfercsrp,d,290136,gm,lh,8,400,Macro Dice,,0.9209475832409761,
freesurfercsrp,d,280941,wm,lh,8,350,Macro Dice,,0.9350204781324034,
freesurfercsrp,d,289555,gm,lh,8,400,Macro Dice,,0.9100288798064313,
freesurfercsrp,d,285446,wm,lh,8,350,Macro Dice,,0.9241916815207708,
freesurfercsrp,d,284646,wm,lh,8,350,Macro Dice,,0.9338840310106905,
freesurfercsrp,d,286650,wm,lh,8,350,Macro Dice,,0.9328336017900619,
freesurfercsrp,d,280739,wm,lh,8,350,Macro Dice,,0.9357144923573045,
freesurfercsrp,d,283543,wm,lh,8,350,Macro Dice,,0.9311155155732992,
freesurfercsrp,d,285345,wm,lh,8,350,Macro Dice,,0.9272101060361194,
freesurfercsrp,d,290136,wm,lh,8,350,Macro Dice,,0.9239900877154787,
freesurfercsrp,d,280941,gm,rh,8,360,Macro Dice,,0.9150256576508273,
freesurfercsrp,d,285446,gm,rh,8,360,Macro Dice,,0.9250570715030632,
freesurfercsrp,d,287248,gm,lh,8,400,Macro Dice,,0.9255865808337251,
freesurfercsrp,d,284646,gm,rh,8,360,Macro Dice,,0.9074066293793861,
freesurfercsrp,d,286650,gm,rh,8,360,Macro Dice,,0.9273273912369847,
freesurfercsrp,d,289555,wm,lh,8,350,Macro Dice,,0.9229295506021901,
freesurfercsrp,d,280941,wm,rh,8,401,Macro Dice,,0.9198680543282752,
freesurfercsrp,d,290136,gm,rh,8,360,Macro Dice,,0.9236292058148734,
freesurfercsrp,d,283543,gm,rh,8,360,Macro Dice,,0.9328220009620131,
freesurfercsrp,d,287248,wm,lh,8,350,Macro Dice,,0.9185504490336275,
freesurfercsrp,d,286650,wm,rh,8,401,Macro Dice,,0.9309318687450083,
freesurfercsrp,d,284646,wm,rh,8,401,Macro Dice,,0.9133937590819377,
freesurfercsrp,d,280739,gm,rh,8,360,Macro Dice,,0.9285298317184927,
freesurfercsrp,d,283543,wm,rh,8,401,Macro Dice,,0.9353357331048137,
freesurfercsrp,d,290136,wm,rh,8,401,Macro Dice,,0.9267665470720745,
freesurfercsrp,d,289555,gm,rh,8,360,Macro Dice,,0.9204376251354426,
freesurfercsrp,d,280739,wm,rh,8,401,Macro Dice,,0.9325599996280136,
freesurfercsrp,d,285446,wm,rh,8,401,Macro Dice,,0.9291929790132485,
freesurfercsrp,d,289555,wm,rh,8,401,Macro Dice,,0.9191604312388285,
freesurfercsrp,d,287248,gm,rh,8,360,Macro Dice,,0.9262520104916053,
freesurfercsrp,d,285345,gm,rh,8,360,Macro Dice,,0.9065890115779208,
freesurfercsrp,d,287248,wm,rh,8,401,Macro Dice,,0.928229388084033,
freesurfercsrp,d,285345,wm,rh,8,401,Macro Dice,,0.9055217972473049,
freesurfercsrp,d,297655,gm,lh,8,400,Macro Dice,,0.9282005169595782,
freesurfercsrp,d,298455,gm,lh,8,400,Macro Dice,,0.9076309677429043,
freesurfercsrp,d,293748,gm,lh,8,400,Macro Dice,,0.9192939823462589,
freesurfercsrp,d,298051,gm,lh,8,400,Macro Dice,,0.9321532921907714,
freesurfercsrp,d,297655,wm,lh,8,350,Macro Dice,,0.9278004208351681,
freesurfercsrp,d,293748,wm,lh,8,350,Macro Dice,,0.9289400376009429,
freesurfercsrp,d,298455,wm,lh,8,350,Macro Dice,,0.9101731173181355,
freesurfercsrp,d,295146,gm,lh,8,400,Macro Dice,,0.9198195269620167,
freesurfercsrp,d,299154,gm,lh,8,400,Macro Dice,,0.922623506645622,
freesurfercsrp,d,298051,wm,lh,8,350,Macro Dice,,0.9350725006414907,
freesurfercsrp,d,295146,wm,lh,8,350,Macro Dice,,0.9212918752160101,
freesurfercsrp,d,299154,wm,lh,8,350,Macro Dice,,0.928199544847722,
freesurfercsrp,d,297655,gm,rh,8,360,Macro Dice,,0.9293617343951078,
freesurfercsrp,d,298455,gm,rh,8,360,Macro Dice,,0.9349376089787071,
freesurfercsrp,d,293748,gm,rh,8,360,Macro Dice,,0.9345846793114098,
freesurfercsrp,d,298051,gm,rh,8,360,Macro Dice,,0.9265018377805386,
freesurfercsrp,d,293748,wm,rh,8,401,Macro Dice,,0.9438923468546802,
freesurfercsrp,d,298455,wm,rh,8,401,Macro Dice,,0.9346972973307234,
freesurfercsrp,d,295146,gm,rh,8,360,Macro Dice,,0.9241041823026818,
freesurfercsrp,d,298051,wm,rh,8,401,Macro Dice,,0.9222133986649246,
freesurfercsrp,d,299154,gm,rh,8,360,Macro Dice,,0.9189885310129517,
freesurfercsrp,d,295146,wm,rh,8,401,Macro Dice,,0.9295249451526311,
freesurfercsrp,d,299154,wm,rh,8,401,Macro Dice,,0.9207203884546461,
freesurfercsrp,d,297655,wm,rh,8,401,Macro Dice,,0.9387398230160451,
