Framework,Subject ID,surf_type,Hemisphere,Metric,Label,Score,Total Triangles
cortexode,224022,white,rh,Hausdorff Distance,,5.557131463210966,
cortexode,224022,white,rh,Self-Intersections (SIF),,0,196411
cortexode,201717,white,lh,Chamfer Distance,,0.763267140258688,
cortexode,201717,white,lh,Hausdorff Distance,,5.423933834724685,
cortexode,201717,white,lh,Self-Intersections (SIF),,0,258325
cortexode,208024,white,rh,Chamfer Distance,,0.7544771670382929,
cortexode,208024,white,rh,Hausdorff Distance,,5.134478273659138,
cortexode,208024,white,rh,Self-Intersections (SIF),,9,199022
cortexode,207628,white,lh,Chamfer Distance,,0.7857726083438309,
cortexode,207628,white,lh,Hausdorff Distance,,5.244687232358029,
cortexode,207628,white,lh,Self-Intersections (SIF),,0,260840
cortexode,210415,white,rh,Chamfer Distance,,0.7782792208853164,
cortexode,210415,white,rh,Hausdorff Distance,,4.457895850119679,
cortexode,210415,white,rh,Self-Intersections (SIF),,0,197394
cortexode,211316,white,rh,Chamfer Distance,,0.7682199287195737,
cortexode,211316,white,rh,Hausdorff Distance,,3.7675691739115,
cortexode,211316,white,rh,Self-Intersections (SIF),,0,195457
cortexode,201818,white,rh,Chamfer Distance,,0.7547770904886731,
cortexode,201818,white,rh,Hausdorff Distance,,5.8487577955788055,
cortexode,201818,white,rh,Self-Intersections (SIF),,0,201575
cortexode,204521,white,rh,Chamfer Distance,,0.76996956457116,
cortexode,204521,white,rh,Hausdorff Distance,,3.604020847597444,
cortexode,204521,white,rh,Self-Intersections (SIF),,0,199026
cortexode,212015,white,lh,Chamfer Distance,,0.7657643259177311,
cortexode,212015,white,lh,Hausdorff Distance,,3.933603993345773,
cortexode,212015,white,lh,Self-Intersections (SIF),,0,250504
cortexode,255639,white,rh,Chamfer Distance,,0.785872667419489,
cortexode,255639,white,rh,Hausdorff Distance,,3.8570864800907505,
cortexode,255639,white,rh,Self-Intersections (SIF),,0,201396
cortexode,209329,white,rh,Chamfer Distance,,0.7605908494632924,
cortexode,209329,white,rh,Hausdorff Distance,,3.8725633364488865,
cortexode,209329,white,rh,Self-Intersections (SIF),,0,202700
cortexode,209834,white,rh,Chamfer Distance,,0.7837358133925829,
cortexode,209834,white,rh,Hausdorff Distance,,6.3590256701938,
cortexode,209834,white,rh,Self-Intersections (SIF),,0,202435
cortexode,211720,white,lh,Chamfer Distance,,0.7597612891495116,
cortexode,211720,white,lh,Hausdorff Distance,,5.715349575545902,
cortexode,211720,white,lh,Self-Intersections (SIF),,0,269975
cortexode,251833,white,lh,Chamfer Distance,,0.7541890804767352,
cortexode,251833,white,lh,Hausdorff Distance,,4.655451351656925,
cortexode,251833,white,lh,Self-Intersections (SIF),,0,263973
cortexode,207123,white,lh,Chamfer Distance,,0.7618092718020613,
cortexode,207123,white,lh,Hausdorff Distance,,7.571150734661544,
cortexode,207123,white,lh,Self-Intersections (SIF),,0,275050
cortexode,221319,white,rh,Chamfer Distance,,0.7661787108141493,
cortexode,221319,white,rh,Hausdorff Distance,,3.996847860139973,
cortexode,221319,white,rh,Self-Intersections (SIF),,0,210667
cortexode,212318,white,rh,Chamfer Distance,,0.7436408242761321,
cortexode,212318,white,rh,Hausdorff Distance,,2.775451344370764,
cortexode,212318,white,rh,Self-Intersections (SIF),,0,211381
cortexode,268749,white,lh,Chamfer Distance,,0.7756690643362538,
cortexode,268749,white,lh,Hausdorff Distance,,4.015190339551382,
cortexode,268749,white,lh,Self-Intersections (SIF),,0,277494
cortexode,203721,white,rh,Chamfer Distance,,0.7714719696478135,
cortexode,203721,white,rh,Hausdorff Distance,,3.659868528502129,
cortexode,203721,white,rh,Self-Intersections (SIF),,0,210593
cortexode,246133,white,rh,Chamfer Distance,,0.7654323300218386,
cortexode,246133,white,rh,Hausdorff Distance,,4.737144008803179,
cortexode,246133,white,rh,Self-Intersections (SIF),,0,209687
cortexode,245333,white,rh,Chamfer Distance,,0.7523325324711921,
cortexode,245333,white,rh,Hausdorff Distance,,3.490710139160052,
cortexode,245333,white,rh,Self-Intersections (SIF),,0,211876
cortexode,228434,white,rh,Chamfer Distance,,0.7426959678112189,
cortexode,228434,white,rh,Hausdorff Distance,,3.9746520492160933,
cortexode,228434,white,rh,Self-Intersections (SIF),,0,206924
cortexode,211215,white,lh,Chamfer Distance,,0.7389209359379679,
cortexode,211215,white,lh,Hausdorff Distance,,6.117377354953406,
cortexode,211215,white,lh,Self-Intersections (SIF),,0,279049
cortexode,214019,white,rh,Chamfer Distance,,0.746501937719249,
cortexode,214019,white,rh,Hausdorff Distance,,3.062678083732776,
cortexode,214019,white,rh,Self-Intersections (SIF),,0,209597
cortexode,280739,white,rh,Chamfer Distance,,0.7519958110311927,
cortexode,280739,white,rh,Hausdorff Distance,,4.368593369111469,
cortexode,280739,white,rh,Self-Intersections (SIF),,7,207636
cortexode,256540,white,rh,Chamfer Distance,,0.7706864577592859,
cortexode,256540,white,rh,Hausdorff Distance,,5.65500147796051,
cortexode,256540,white,rh,Self-Intersections (SIF),,0,215635
cortexode,285345,white,rh,Chamfer Distance,,0.7548132953729036,
cortexode,285345,white,rh,Hausdorff Distance,,4.050335533789847,
cortexode,285345,white,rh,Self-Intersections (SIF),,0,215304
cortexode,205220,white,rh,Chamfer Distance,,0.7540046163194103,
cortexode,205220,white,rh,Hausdorff Distance,,3.7382114812918514,
cortexode,205220,white,rh,Self-Intersections (SIF),,4,214578
cortexode,221218,white,rh,Chamfer Distance,,0.7688622761192608,
cortexode,221218,white,rh,Hausdorff Distance,,6.484484056686269,
cortexode,221218,white,rh,Self-Intersections (SIF),,3,215524
cortexode,275645,white,rh,Chamfer Distance,,0.770523657656645,
cortexode,275645,white,rh,Hausdorff Distance,,5.659434879513066,
cortexode,275645,white,rh,Self-Intersections (SIF),,27,213190
cortexode,201414,white,rh,Chamfer Distance,,0.7653441126619209,
cortexode,201414,white,rh,Hausdorff Distance,,5.617638299916166,
cortexode,201414,white,rh,Self-Intersections (SIF),,0,217503
cortexode,200210,white,lh,Chamfer Distance,,0.787707254069407,
cortexode,200210,white,lh,Hausdorff Distance,,8.656987281520795,
cortexode,200210,white,lh,Self-Intersections (SIF),,0,284452
cortexode,208327,white,lh,Chamfer Distance,,0.7387488512045237,
cortexode,208327,white,lh,Hausdorff Distance,,4.158455694361333,
cortexode,208327,white,lh,Self-Intersections (SIF),,0,286373
cortexode,250932,white,rh,Chamfer Distance,,0.7492693066754126,
cortexode,250932,white,rh,Hausdorff Distance,,3.3777189598403594,
cortexode,250932,white,rh,Self-Intersections (SIF),,3,213090
cortexode,237334,white,rh,Chamfer Distance,,0.7500172102742529,
cortexode,237334,white,rh,Hausdorff Distance,,3.946860772680263,
cortexode,237334,white,rh,Self-Intersections (SIF),,0,215997
cortexode,214221,white,rh,Chamfer Distance,,0.7777991565537818,
cortexode,214221,white,rh,Hausdorff Distance,,5.113243962997315,
cortexode,214221,white,rh,Self-Intersections (SIF),,0,214037
cortexode,212217,white,rh,Chamfer Distance,,0.7502831940424504,
cortexode,212217,white,rh,Hausdorff Distance,,2.7387594596277203,
cortexode,212217,white,rh,Self-Intersections (SIF),,0,213571
cortexode,250427,white,rh,Chamfer Distance,,0.7501564829694974,
cortexode,250427,white,rh,Hausdorff Distance,,3.946424913294299,
cortexode,250427,white,rh,Self-Intersections (SIF),,0,219797
cortexode,217429,white,rh,Chamfer Distance,,0.7557651285825928,
cortexode,217429,white,rh,Hausdorff Distance,,4.952943149701113,
cortexode,217429,white,rh,Self-Intersections (SIF),,0,214739
cortexode,209127,white,rh,Chamfer Distance,,0.7448775425374592,
cortexode,209127,white,rh,Hausdorff Distance,,4.2303044084905,
cortexode,209127,white,rh,Self-Intersections (SIF),,0,219673
cortexode,214423,white,lh,Chamfer Distance,,0.7829200726511021,
cortexode,214423,white,lh,Hausdorff Distance,,8.764678483130718,
cortexode,214423,white,lh,Self-Intersections (SIF),,0,290505
cortexode,200008,white,rh,Chamfer Distance,,0.7475697657042185,
cortexode,200008,white,rh,Hausdorff Distance,,3.0491322904246663,
cortexode,200008,white,rh,Self-Intersections (SIF),,0,215595
cortexode,208226,white,rh,Chamfer Distance,,0.745652014478571,
cortexode,208226,white,rh,Hausdorff Distance,,5.6045057616851865,
cortexode,208226,white,rh,Self-Intersections (SIF),,0,220181
cortexode,231928,white,rh,Chamfer Distance,,0.7699315693519098,
cortexode,231928,white,rh,Hausdorff Distance,,8.348144551237619,
cortexode,231928,white,rh,Self-Intersections (SIF),,7,216026
cortexode,203418,white,rh,Chamfer Distance,,0.7511725520469603,
cortexode,203418,white,rh,Hausdorff Distance,,4.360175028534649,
cortexode,203418,white,rh,Self-Intersections (SIF),,0,220956
cortexode,270332,white,lh,Chamfer Distance,,0.7617315610185444,
cortexode,270332,white,lh,Hausdorff Distance,,4.559058598697766,
cortexode,270332,white,lh,Self-Intersections (SIF),,0,294836
cortexode,211417,white,rh,Chamfer Distance,,0.7479210981841401,
cortexode,211417,white,rh,Hausdorff Distance,,3.6118733163307786,
cortexode,211417,white,rh,Self-Intersections (SIF),,15,225234
cortexode,249947,white,rh,Chamfer Distance,,0.760684496095057,
cortexode,249947,white,rh,Hausdorff Distance,,7.576076662633538,
cortexode,249947,white,rh,Self-Intersections (SIF),,0,220161
cortexode,217126,white,rh,Chamfer Distance,,0.7581077113550709,
cortexode,217126,white,rh,Hausdorff Distance,,3.8062891701937196,
cortexode,217126,white,rh,Self-Intersections (SIF),,0,226316
cortexode,212116,white,rh,Chamfer Distance,,0.7638360876815407,
cortexode,212116,white,rh,Hausdorff Distance,,3.7459291367867067,
cortexode,212116,white,rh,Self-Intersections (SIF),,0,226510
cortexode,211922,white,rh,Chamfer Distance,,0.7540078890930209,
cortexode,211922,white,rh,Hausdorff Distance,,6.122273794643789,
cortexode,211922,white,rh,Self-Intersections (SIF),,0,225508
cortexode,200614,white,rh,Chamfer Distance,,0.7729054774023828,
cortexode,200614,white,rh,Hausdorff Distance,,5.121496720797114,
cortexode,200614,white,rh,Self-Intersections (SIF),,0,230980
cortexode,212419,white,rh,Chamfer Distance,,0.739256709080152,
cortexode,212419,white,rh,Hausdorff Distance,,2.8587423657549658,
cortexode,212419,white,rh,Self-Intersections (SIF),,0,224947
cortexode,207426,white,rh,Chamfer Distance,,0.7489746018844118,
cortexode,207426,white,rh,Hausdorff Distance,,5.889995724532432,
cortexode,207426,white,rh,Self-Intersections (SIF),,0,224486
cortexode,268850,white,rh,Chamfer Distance,,0.757721625268059,
cortexode,268850,white,rh,Hausdorff Distance,,3.825483330099974,
cortexode,268850,white,rh,Self-Intersections (SIF),,0,229907
cortexode,227432,white,rh,Chamfer Distance,,0.7696095173953845,
cortexode,227432,white,rh,Hausdorff Distance,,5.022210154204443,
cortexode,227432,white,rh,Self-Intersections (SIF),,0,231310
cortexode,200311,white,rh,Chamfer Distance,,0.7836821733643354,
cortexode,200311,white,rh,Hausdorff Distance,,6.722959709526408,
cortexode,200311,white,rh,Self-Intersections (SIF),,3,235535
cortexode,200917,white,rh,Chamfer Distance,,0.7811240795093126,
cortexode,200917,white,rh,Hausdorff Distance,,7.5505688036704806,
cortexode,200917,white,rh,Self-Intersections (SIF),,3,237876
cortexode,284646,white,rh,Chamfer Distance,,0.7650263808262496,
cortexode,284646,white,rh,Hausdorff Distance,,5.203279073524587,
cortexode,284646,white,rh,Self-Intersections (SIF),,0,233369
cortexode,280941,white,rh,Chamfer Distance,,0.7508178398608727,
cortexode,280941,white,rh,Hausdorff Distance,,5.681988611856163,
cortexode,280941,white,rh,Self-Intersections (SIF),,0,231839
cortexode,248339,white,rh,Chamfer Distance,,0.7708768728800653,
cortexode,248339,white,rh,Hausdorff Distance,,3.4411642870989367,
cortexode,248339,white,rh,Self-Intersections (SIF),,0,239400
cortexode,214625,white,rh,Chamfer Distance,,0.7517120213103405,
cortexode,214625,white,rh,Hausdorff Distance,,4.75910241887708,
cortexode,214625,white,rh,Self-Intersections (SIF),,0,235259
cortexode,208125,white,rh,Chamfer Distance,,0.744927013482825,
cortexode,208125,white,rh,Hausdorff Distance,,3.911474544810971,
cortexode,208125,white,rh,Self-Intersections (SIF),,0,234380
cortexode,239944,white,rh,Chamfer Distance,,0.7594997914930048,
cortexode,239944,white,rh,Hausdorff Distance,,4.898441061740168,
cortexode,239944,white,rh,Self-Intersections (SIF),,0,231957
cortexode,211114,white,rh,Chamfer Distance,,0.7718163799524056,
cortexode,211114,white,rh,Hausdorff Distance,,4.768080229566533,
cortexode,211114,white,rh,Self-Intersections (SIF),,7,237357
cortexode,209228,white,rh,Chamfer Distance,,0.7497726447346569,
cortexode,209228,white,rh,Hausdorff Distance,,3.182051115893028,
cortexode,209228,white,rh,Self-Intersections (SIF),,0,237813
cortexode,200109,white,rh,Chamfer Distance,,0.7549386896658163,
cortexode,200109,white,rh,Hausdorff Distance,,4.305036960860185,
cortexode,200109,white,rh,Self-Intersections (SIF),,3,239812
cortexode,201111,white,rh,Chamfer Distance,,0.7554900383274386,
cortexode,201111,white,rh,Hausdorff Distance,,4.150575075062497,
cortexode,201111,white,rh,Self-Intersections (SIF),,0,241442
cortexode,257542,white,rh,Chamfer Distance,,0.7617236067445479,
cortexode,257542,white,rh,Hausdorff Distance,,4.2085242777942895,
cortexode,257542,white,rh,Self-Intersections (SIF),,0,239320
cortexode,202719,white,rh,Chamfer Distance,,0.7377399085828358,
cortexode,202719,white,rh,Hausdorff Distance,,2.983291744627341,
cortexode,202719,white,rh,Self-Intersections (SIF),,0,242369
cortexode,204016,white,rh,Chamfer Distance,,0.7405819944373512,
cortexode,204016,white,rh,Hausdorff Distance,,3.589518963682162,
cortexode,204016,white,rh,Self-Intersections (SIF),,3,240469
cortexode,204622,white,rh,Chamfer Distance,,0.751241561388798,
cortexode,204622,white,rh,Hausdorff Distance,,3.990940813970095,
cortexode,204622,white,rh,Self-Intersections (SIF),,0,243371
cortexode,263436,white,rh,Chamfer Distance,,0.7631060539285947,
cortexode,263436,white,rh,Hausdorff Distance,,6.20711828501715,
cortexode,263436,white,rh,Self-Intersections (SIF),,0,240787
cortexode,257845,white,rh,Chamfer Distance,,0.7545040782084016,
cortexode,257845,white,rh,Hausdorff Distance,,3.6765480905664796,
cortexode,257845,white,rh,Self-Intersections (SIF),,12,243457
cortexode,214726,white,rh,Chamfer Distance,,0.7652565138948331,
cortexode,214726,white,rh,Hausdorff Distance,,5.5672714225514595,
cortexode,214726,white,rh,Self-Intersections (SIF),,0,238940
cortexode,202113,white,rh,Chamfer Distance,,0.7780895778073156,
cortexode,202113,white,rh,Hausdorff Distance,,5.393324698309996,
cortexode,202113,white,rh,Self-Intersections (SIF),,0,248851
cortexode,236130,white,rh,Chamfer Distance,,0.7494092543991925,
cortexode,236130,white,rh,Hausdorff Distance,,4.482526842691046,
cortexode,236130,white,rh,Self-Intersections (SIF),,0,232066
cortexode,210617,white,rh,Chamfer Distance,,0.7676374770307022,
cortexode,210617,white,rh,Hausdorff Distance,,3.952647545189025,
cortexode,210617,white,rh,Self-Intersections (SIF),,0,244486
cortexode,214524,white,rh,Chamfer Distance,,0.7527366701477028,
cortexode,214524,white,rh,Hausdorff Distance,,6.472256333849907,
cortexode,214524,white,rh,Self-Intersections (SIF),,0,248155
cortexode,283543,white,rh,Chamfer Distance,,0.7572775364709032,
cortexode,283543,white,rh,Hausdorff Distance,,5.384650201803732,
cortexode,283543,white,rh,Self-Intersections (SIF),,0,245595
cortexode,220721,white,rh,Chamfer Distance,,0.744508904858542,
cortexode,220721,white,rh,Hausdorff Distance,,4.047736448749461,
cortexode,220721,white,rh,Self-Intersections (SIF),,0,247126
cortexode,210011,white,rh,Chamfer Distance,,0.7592716963198445,
cortexode,210011,white,rh,Hausdorff Distance,,3.2922675290793317,
cortexode,210011,white,rh,Self-Intersections (SIF),,0,246217
cortexode,212823,white,rh,Chamfer Distance,,0.7576569607357533,
cortexode,212823,white,rh,Hausdorff Distance,,3.35375188481225,
cortexode,212823,white,rh,Self-Intersections (SIF),,3,248368
cortexode,223929,white,lh,Chamfer Distance,,0.765284653841253,
cortexode,223929,white,lh,Hausdorff Distance,,5.617520192139983,
cortexode,223929,white,lh,Self-Intersections (SIF),,0,326736
cortexode,203923,white,rh,Chamfer Distance,,0.7539619281390819,
cortexode,203923,white,rh,Hausdorff Distance,,5.843038039578271,
cortexode,203923,white,rh,Self-Intersections (SIF),,7,249139
cortexode,201515,white,rh,Chamfer Distance,,0.7817125280899818,
cortexode,201515,white,rh,Hausdorff Distance,,6.568774339434807,
cortexode,201515,white,rh,Self-Intersections (SIF),,0,247821
cortexode,213421,white,rh,Chamfer Distance,,0.7751803749171421,
cortexode,213421,white,rh,Hausdorff Distance,,6.927214931962737,
cortexode,213421,white,rh,Self-Intersections (SIF),,0,251222
cortexode,206222,white,rh,Chamfer Distance,,0.7585949164799113,
cortexode,206222,white,rh,Hausdorff Distance,,3.884065403530041,
cortexode,206222,white,rh,Self-Intersections (SIF),,0,254012
cortexode,205119,white,rh,Chamfer Distance,,0.7870002417417301,
cortexode,205119,white,rh,Hausdorff Distance,,3.992619794008517,
cortexode,205119,white,rh,Self-Intersections (SIF),,0,253321
cortexode,209935,white,rh,Chamfer Distance,,0.7602244384505126,
cortexode,209935,white,rh,Hausdorff Distance,,3.453606755926752,
cortexode,209935,white,rh,Self-Intersections (SIF),,0,246824
cortexode,285446,pial,lh,Chamfer Distance,,0.9058221441023881,
cortexode,285446,pial,lh,Hausdorff Distance,,4.513906338467873,
cortexode,285446,pial,lh,Self-Intersections (SIF),,1749,251654
cortexode,289555,pial,lh,Chamfer Distance,,0.8867574153913389,
cortexode,289555,pial,lh,Hausdorff Distance,,7.149386140319742,
cortexode,289555,pial,lh,Self-Intersections (SIF),,1348,189070
cortexode,286650,pial,lh,Chamfer Distance,,0.8979320530660794,
cortexode,286650,pial,lh,Hausdorff Distance,,7.308805704572589,
cortexode,286650,pial,lh,Self-Intersections (SIF),,609,254771
cortexode,297655,pial,lh,Chamfer Distance,,0.9047779880394413,
cortexode,297655,pial,lh,Hausdorff Distance,,5.704823494294717,
cortexode,297655,pial,lh,Self-Intersections (SIF),,581,186855
cortexode,205826,white,rh,Chamfer Distance,,0.7784648433777901,
cortexode,205826,white,rh,Hausdorff Distance,,4.93776315139762,
cortexode,205826,white,rh,Self-Intersections (SIF),,0,244084
cortexode,204319,white,rh,Chamfer Distance,,0.7393343126399965,
cortexode,204319,white,rh,Hausdorff Distance,,5.11603291519647,
cortexode,204319,white,rh,Self-Intersections (SIF),,4,264066
cortexode,293748,pial,lh,Chamfer Distance,,0.8656351197360534,
cortexode,293748,pial,lh,Hausdorff Distance,,5.203915203443715,
cortexode,293748,pial,lh,Self-Intersections (SIF),,1221,195237
cortexode,233326,white,rh,Chamfer Distance,,0.7606552938765775,
cortexode,233326,white,rh,Hausdorff Distance,,6.94934717276192,
cortexode,233326,white,rh,Self-Intersections (SIF),,0,258683
cortexode,201717,white,rh,Chamfer Distance,,0.7622243036688878,
cortexode,201717,white,rh,Hausdorff Distance,,7.610360910883093,
cortexode,201717,white,rh,Self-Intersections (SIF),,0,263218
cortexode,295146,pial,lh,Chamfer Distance,,0.8690693617966552,
cortexode,295146,pial,lh,Hausdorff Distance,,4.756813241968316,
cortexode,295146,pial,lh,Self-Intersections (SIF),,963,215461
cortexode,207628,white,rh,Chamfer Distance,,0.7801451273473421,
cortexode,207628,white,rh,Hausdorff Distance,,4.446356527697718,
cortexode,207628,white,rh,Self-Intersections (SIF),,0,257877
cortexode,251833,white,rh,Chamfer Distance,,0.7481661494795283,
cortexode,251833,white,rh,Hausdorff Distance,,4.410998570542679,
cortexode,251833,white,rh,Self-Intersections (SIF),,2,270080
cortexode,287248,pial,lh,Chamfer Distance,,0.8757540823890971,
cortexode,287248,pial,lh,Hausdorff Distance,,6.319504832828163,
cortexode,287248,pial,lh,Self-Intersections (SIF),,2946,245447
cortexode,212015,white,rh,Chamfer Distance,,0.7650462993602476,
cortexode,212015,white,rh,Hausdorff Distance,,3.6418235230875866,
cortexode,212015,white,rh,Self-Intersections (SIF),,0,255601
cortexode,298455,pial,lh,Chamfer Distance,,0.8579059870202985,
cortexode,298455,pial,lh,Hausdorff Distance,,5.929824063340795,
cortexode,298455,pial,lh,Self-Intersections (SIF),,280,243423
cortexode,211720,white,rh,Chamfer Distance,,0.768857438460977,
cortexode,211720,white,rh,Hausdorff Distance,,4.622103627776614,
cortexode,211720,white,rh,Self-Intersections (SIF),,0,268404
cortexode,290136,pial,lh,Chamfer Distance,,0.8685292691084491,
cortexode,290136,pial,lh,Hausdorff Distance,,5.731278271411711,
cortexode,290136,pial,lh,Self-Intersections (SIF),,1835,250528
cortexode,299154,pial,lh,Chamfer Distance,,0.9207043214011412,
cortexode,299154,pial,lh,Hausdorff Distance,,5.297763621790691,
cortexode,299154,pial,lh,Self-Intersections (SIF),,2362,258454
cortexode,298051,pial,lh,Chamfer Distance,,0.8359673085188128,
cortexode,298051,pial,lh,Hausdorff Distance,,4.944855546482839,
cortexode,298051,pial,lh,Self-Intersections (SIF),,746,260821
cortexode,207123,white,rh,Chamfer Distance,,0.7546237801540442,
cortexode,207123,white,rh,Hausdorff Distance,,5.178455097790894,
cortexode,207123,white,rh,Self-Intersections (SIF),,0,276424
cortexode,268749,white,rh,Chamfer Distance,,0.768210149824795,
cortexode,268749,white,rh,Hausdorff Distance,,3.572505880704931,
cortexode,268749,white,rh,Self-Intersections (SIF),,0,281619
cortexode,211215,white,rh,Chamfer Distance,,0.7368059554626101,
cortexode,211215,white,rh,Hausdorff Distance,,6.025898921365751,
cortexode,211215,white,rh,Self-Intersections (SIF),,0,282344
cortexode,200210,white,rh,Chamfer Distance,,0.7735997474639404,
cortexode,200210,white,rh,Hausdorff Distance,,5.782251578856572,
cortexode,200210,white,rh,Self-Intersections (SIF),,5,288000
cortexode,208327,white,rh,Chamfer Distance,,0.7444217454994766,
cortexode,208327,white,rh,Hausdorff Distance,,5.783500857193859,
cortexode,208327,white,rh,Self-Intersections (SIF),,0,294890
cortexode,214423,white,rh,Chamfer Distance,,0.7542191844602024,
cortexode,214423,white,rh,Hausdorff Distance,,5.955553947394359,
cortexode,214423,white,rh,Self-Intersections (SIF),,5,293322
cortexode,270332,white,rh,Chamfer Distance,,0.7690990689849346,
cortexode,270332,white,rh,Hausdorff Distance,,6.088792522951606,
cortexode,270332,white,rh,Self-Intersections (SIF),,16,299741
cortexode,289555,pial,rh,Chamfer Distance,,0.863438467975963,
cortexode,289555,pial,rh,Hausdorff Distance,,4.887212703545359,
cortexode,289555,pial,rh,Self-Intersections (SIF),,1625,188834
cortexode,297655,pial,rh,Chamfer Distance,,0.9373979851280987,
cortexode,297655,pial,rh,Hausdorff Distance,,4.584780447833096,
cortexode,297655,pial,rh,Self-Intersections (SIF),,558,185039
cortexode,293748,pial,rh,Chamfer Distance,,0.8751629670418738,
cortexode,293748,pial,rh,Hausdorff Distance,,4.352471119605463,
cortexode,293748,pial,rh,Self-Intersections (SIF),,1318,190069
cortexode,285446,pial,rh,Chamfer Distance,,0.9281744998384501,
cortexode,285446,pial,rh,Hausdorff Distance,,4.8710836530375445,
cortexode,285446,pial,rh,Self-Intersections (SIF),,2500,255324
cortexode,295146,pial,rh,Chamfer Distance,,0.9379645109242216,
cortexode,295146,pial,rh,Hausdorff Distance,,5.165662356682577,
cortexode,295146,pial,rh,Self-Intersections (SIF),,747,216664
cortexode,286650,pial,rh,Chamfer Distance,,0.9617374011411028,
cortexode,286650,pial,rh,Hausdorff Distance,,6.595558383361559,
cortexode,286650,pial,rh,Self-Intersections (SIF),,1785,252191
cortexode,223929,white,rh,Chamfer Distance,,0.7690753808279083,
cortexode,223929,white,rh,Hausdorff Distance,,5.731462522581898,
cortexode,223929,white,rh,Self-Intersections (SIF),,3,332782
cortexode,298455,pial,rh,Chamfer Distance,,0.8712778149485271,
cortexode,298455,pial,rh,Hausdorff Distance,,4.589428411868436,
cortexode,298455,pial,rh,Self-Intersections (SIF),,496,243163
cortexode,287248,pial,rh,Chamfer Distance,,0.9300534794491421,
cortexode,287248,pial,rh,Hausdorff Distance,,6.119590450434563,
cortexode,287248,pial,rh,Self-Intersections (SIF),,3724,246126
cortexode,299154,pial,rh,Chamfer Distance,,0.9554157566842583,
cortexode,299154,pial,rh,Hausdorff Distance,,5.69648100651472,
cortexode,299154,pial,rh,Self-Intersections (SIF),,2040,255481
cortexode,290136,pial,rh,Chamfer Distance,,0.88219066569259,
cortexode,290136,pial,rh,Hausdorff Distance,,5.070142427233426,
cortexode,290136,pial,rh,Self-Intersections (SIF),,2371,251848
cortexode,298051,pial,rh,Chamfer Distance,,0.878495071604799,
cortexode,298051,pial,rh,Hausdorff Distance,,7.30860039733923,
cortexode,298051,pial,rh,Self-Intersections (SIF),,2339,264882
cortexode,289555,white,lh,Chamfer Distance,,0.765013023331061,
cortexode,289555,white,lh,Hausdorff Distance,,7.532117876687279,
cortexode,289555,white,lh,Self-Intersections (SIF),,0,188193
cortexode,297655,white,lh,Chamfer Distance,,0.7699574548708035,
cortexode,297655,white,lh,Hausdorff Distance,,6.735727941393672,
cortexode,297655,white,lh,Self-Intersections (SIF),,0,185076
cortexode,293748,white,lh,Chamfer Distance,,0.7485201757842757,
cortexode,293748,white,lh,Hausdorff Distance,,3.348862967318029,
cortexode,293748,white,lh,Self-Intersections (SIF),,0,194122
cortexode,295146,white,lh,Chamfer Distance,,0.755950377038089,
cortexode,295146,white,lh,Hausdorff Distance,,3.83331976139861,
cortexode,295146,white,lh,Self-Intersections (SIF),,0,214622
cortexode,285446,white,lh,Chamfer Distance,,0.7638027191572982,
cortexode,285446,white,lh,Hausdorff Distance,,4.57874555186875,
cortexode,285446,white,lh,Self-Intersections (SIF),,15,250300
cortexode,286650,white,lh,Chamfer Distance,,0.7545553051452543,
cortexode,286650,white,lh,Hausdorff Distance,,7.687192582874787,
cortexode,286650,white,lh,Self-Intersections (SIF),,0,253491
cortexode,298455,white,lh,Chamfer Distance,,0.7423989437977243,
cortexode,298455,white,lh,Hausdorff Distance,,3.6925477436324994,
cortexode,298455,white,lh,Self-Intersections (SIF),,0,241952
cortexode,287248,white,lh,Chamfer Distance,,0.754927794268305,
cortexode,287248,white,lh,Hausdorff Distance,,3.4604562007860338,
cortexode,287248,white,lh,Self-Intersections (SIF),,0,244637
cortexode,299154,white,lh,Chamfer Distance,,0.7527622913451677,
cortexode,299154,white,lh,Hausdorff Distance,,3.9096808502445937,
cortexode,299154,white,lh,Self-Intersections (SIF),,0,258133
cortexode,297655,white,rh,Chamfer Distance,,0.76417967235231,
cortexode,297655,white,rh,Hausdorff Distance,,3.5310332157369126,
cortexode,297655,white,rh,Self-Intersections (SIF),,0,184587
cortexode,289555,white,rh,Chamfer Distance,,0.7476725428562185,
cortexode,289555,white,rh,Hausdorff Distance,,4.9822627159116015,
cortexode,289555,white,rh,Self-Intersections (SIF),,0,188616
cortexode,290136,white,lh,Chamfer Distance,,0.7558015238565834,
cortexode,290136,white,lh,Hausdorff Distance,,7.130347939943906,
cortexode,290136,white,lh,Self-Intersections (SIF),,0,249017
cortexode,293748,white,rh,Chamfer Distance,,0.7461755922891808,
cortexode,293748,white,rh,Hausdorff Distance,,4.457090165911275,
cortexode,293748,white,rh,Self-Intersections (SIF),,0,189666
cortexode,298051,white,lh,Chamfer Distance,,0.7551189461535031,
cortexode,298051,white,lh,Hausdorff Distance,,4.730787745870687,
cortexode,298051,white,lh,Self-Intersections (SIF),,0,259718
cortexode,295146,white,rh,Chamfer Distance,,0.7631702259818647,
cortexode,295146,white,rh,Hausdorff Distance,,5.868392286752958,
cortexode,295146,white,rh,Self-Intersections (SIF),,0,216736
cortexode,285446,white,rh,Chamfer Distance,,0.7640275712341547,
