Framework,Subject ID,surf_type,Hemisphere,GNNLayers,Epoch,Metric,Label,Score,Total Triangles
csrp,200917,gm,lh,4,100,Dice,13,0.6519970799874857,
csrp,200917,gm,lh,4,100,Dice,14,0.38724523339907957,
csrp,200917,gm,lh,4,100,Dice,15,0.6945774218817999,
csrp,200917,gm,lh,4,100,Dice,16,0.7791888570258091,
csrp,200917,gm,lh,4,100,Dice,17,0.8288070810702072,
csrp,200917,gm,lh,4,100,Dice,18,0.7861325837432654,
csrp,200917,gm,lh,4,100,Dice,19,0.6047183437650457,
csrp,200917,gm,lh,4,100,Dice,20,0.6596952494771438,
csrp,200917,gm,lh,4,100,Dice,21,0.7433284813197477,
csrp,200917,gm,lh,4,100,Dice,22,0.6804197814836113,
csrp,200917,gm,lh,4,100,Dice,23,0.661277705345502,
csrp,200917,gm,lh,4,100,Dice,24,0.7360893550364367,
csrp,200917,gm,lh,4,100,Dice,25,0.8711887632750942,
csrp,200917,gm,lh,4,100,Dice,26,0.7881743370923499,
csrp,200917,gm,lh,4,100,Dice,27,0.651238139319602,
csrp,200917,gm,lh,4,100,Dice,28,0.3379505300353357,
csrp,200917,gm,lh,4,100,Dice,29,0.7081741309113686,
csrp,200917,gm,lh,4,100,Dice,30,0.7615242778119238,
csrp,200917,gm,lh,4,100,Dice,31,0.8457995578481945,
csrp,200917,gm,lh,4,100,Dice,32,0.0,
csrp,200917,gm,lh,4,100,Dice,33,0.0,
csrp,200917,gm,lh,4,100,Dice,34,0.5144230769230769,
csrp,200917,gm,lh,4,100,Dice,35,0.8759703294807659,
csrp,200008,wm,lh,4,80,Dice,0,0.0,
csrp,200008,wm,lh,4,80,Dice,1,0.0,
csrp,200008,wm,lh,4,80,Dice,2,0.7488822652757079,
csrp,200008,wm,lh,4,80,Dice,3,0.732564841498559,
csrp,200008,wm,lh,4,80,Dice,4,0.7673535353535353,
csrp,200008,wm,lh,4,80,Dice,5,0.7515337423312883,
csrp,200008,wm,lh,4,80,Dice,6,0.742671009771987,
csrp,200008,wm,lh,4,80,Dice,7,0.8369781312127237,
csrp,200008,wm,lh,4,80,Dice,8,0.7889262771489752,
csrp,200008,wm,lh,4,80,Dice,9,0.7156629522974834,
csrp,200008,wm,lh,4,80,Dice,10,0.8575498575498576,
csrp,200008,wm,lh,4,80,Dice,11,0.839706450366937,
csrp,200008,wm,lh,4,80,Dice,12,0.8372785066955228,
csrp,200008,wm,lh,4,80,Dice,13,0.868801780635588,
csrp,200008,wm,lh,4,80,Dice,14,0.7387323943661972,
csrp,200008,wm,lh,4,80,Dice,15,0.8073133570340274,
csrp,200008,wm,lh,4,80,Dice,16,0.7850678733031674,
csrp,200008,wm,lh,4,80,Dice,17,0.8049844236760124,
csrp,200008,wm,lh,4,80,Dice,18,0.7776911076443058,
csrp,200008,wm,lh,4,80,Dice,19,0.8403292181069959,
csrp,200008,wm,lh,4,80,Dice,20,0.6264061574896388,
csrp,200008,wm,lh,4,80,Dice,21,0.820217246730215,
csrp,200008,wm,lh,4,80,Dice,22,0.832632186752454,
csrp,200008,wm,lh,4,80,Dice,23,0.852881698685541,
csrp,200008,wm,lh,4,80,Dice,24,0.8199928212491027,
csrp,200008,wm,lh,4,80,Dice,25,0.9068986306089053,
csrp,200008,wm,lh,4,80,Dice,26,0.8396836808051761,
csrp,200008,wm,lh,4,80,Dice,27,0.6746171227717801,
csrp,200008,wm,lh,4,80,Dice,28,0.4972382956338769,
csrp,200008,wm,lh,4,80,Dice,29,0.8228639986288456,
csrp,200008,wm,lh,4,80,Dice,30,0.764571227328755,
csrp,200008,wm,lh,4,80,Dice,31,0.7337020582101732,
csrp,200008,wm,lh,4,80,Dice,32,0.0,
csrp,200008,wm,lh,4,80,Dice,33,0.0,
csrp,200008,wm,lh,4,80,Dice,34,0.56232601299103,
csrp,200008,wm,lh,4,80,Dice,35,0.8840413318025259,
csrp,200210,gm,lh,8,90,Dice,0,0.0,
csrp,200210,gm,lh,8,90,Dice,1,0.0,
csrp,200210,gm,lh,8,90,Dice,2,0.683552220137586,
csrp,200210,gm,lh,8,90,Dice,3,0.7576129392080312,
csrp,200210,gm,lh,8,90,Dice,4,0.7153177060297803,
csrp,200210,gm,lh,8,90,Dice,5,0.8732197710136833,
csrp,200210,gm,lh,8,90,Dice,6,0.7445887445887446,
csrp,200210,gm,lh,8,90,Dice,7,0.7707790457363645,
csrp,200210,gm,lh,8,90,Dice,8,0.8033596204398282,
csrp,200210,gm,lh,8,90,Dice,9,0.6756425948592412,
csrp,200210,gm,lh,8,90,Dice,10,0.6651108518086347,
csrp,200210,gm,lh,8,90,Dice,11,0.685688978868784,
csrp,200210,gm,lh,8,90,Dice,12,0.8206012283159142,
csrp,200210,gm,lh,8,90,Dice,13,0.7773097444538051,
csrp,200210,gm,lh,8,90,Dice,14,0.638363965829666,
csrp,200210,gm,lh,8,90,Dice,15,0.6922661870503597,
csrp,200210,gm,lh,8,90,Dice,16,0.7852956846030901,
csrp,200210,gm,lh,8,90,Dice,17,0.8339037648479968,
csrp,200210,gm,lh,8,90,Dice,18,0.8217878155247675,
csrp,200210,gm,lh,8,90,Dice,19,0.7402368354749307,
csrp,200210,gm,lh,8,90,Dice,20,0.6469644902634594,
csrp,200109,wm,lh,4,80,Dice,0,0.0,
csrp,200210,gm,lh,8,90,Dice,21,0.8185263157894737,
csrp,200109,wm,lh,4,80,Dice,1,0.0,
csrp,200210,gm,lh,8,90,Dice,22,0.839274964885292,
csrp,200109,wm,lh,4,80,Dice,2,0.8266761768901569,
csrp,200210,gm,lh,8,90,Dice,23,0.8190925162050677,
csrp,200109,wm,lh,4,80,Dice,3,0.7421887024780668,
csrp,200210,gm,lh,8,90,Dice,24,0.8852692771745092,
csrp,200109,wm,lh,4,80,Dice,4,0.744425662078403,
csrp,200210,gm,lh,8,90,Dice,25,0.8665147434569436,
csrp,200109,wm,lh,4,80,Dice,5,0.8319402985074626,
csrp,200210,gm,lh,8,90,Dice,26,0.7772649987855235,
csrp,200109,wm,lh,4,80,Dice,6,0.721436343852013,
csrp,200210,gm,lh,8,90,Dice,27,0.5031345154934623,
csrp,200109,wm,lh,4,80,Dice,7,0.8730007414468807,
csrp,200210,gm,lh,8,90,Dice,28,0.40802073964340513,
csrp,200109,wm,lh,4,80,Dice,8,0.873057491846262,
csrp,200210,gm,lh,8,90,Dice,29,0.867387842512767,
csrp,200109,wm,lh,4,80,Dice,9,0.8289516390782213,
csrp,200210,gm,lh,8,90,Dice,30,0.8379775564241584,
csrp,200109,wm,lh,4,80,Dice,10,0.8395234758234057,
csrp,200210,gm,lh,8,90,Dice,31,0.8131064100524893,
csrp,200109,wm,lh,4,80,Dice,11,0.8359406337745688,
csrp,200210,gm,lh,8,90,Dice,32,0.0,
csrp,200109,wm,lh,4,80,Dice,12,0.7421863536316948,
csrp,200210,gm,lh,8,90,Dice,33,0.0,
csrp,200109,wm,lh,4,80,Dice,13,0.9194787838289342,
csrp,200210,gm,lh,8,90,Dice,34,0.6510204081632653,
csrp,200109,wm,lh,4,80,Dice,14,0.48344144759303515,
csrp,200210,gm,lh,8,90,Dice,35,0.8717673857697976,
csrp,200109,wm,lh,4,80,Dice,15,0.7476439790575916,
csrp,200109,wm,lh,4,80,Dice,16,0.8365679264555669,
csrp,200109,wm,lh,4,80,Dice,17,0.8496954242810596,
csrp,200109,wm,lh,4,80,Dice,18,0.741271676300578,
csrp,200109,wm,lh,4,80,Dice,19,0.6661532537543319,
csrp,200109,wm,lh,4,80,Dice,20,0.554337613529596,
csrp,200109,wm,lh,4,80,Dice,21,0.8268748257596877,
csrp,200109,wm,lh,4,80,Dice,22,0.800704875388101,
csrp,200109,wm,lh,4,80,Dice,23,0.8493852459016393,
csrp,200109,wm,lh,4,80,Dice,24,0.870701414315457,
csrp,200109,wm,lh,4,80,Dice,25,0.9162659592107445,
csrp,200109,wm,lh,4,80,Dice,26,0.8218227688426364,
csrp,200109,wm,lh,4,80,Dice,27,0.6820615093943528,
csrp,200109,wm,lh,4,80,Dice,28,0.5101810626298605,
csrp,200109,wm,lh,4,80,Dice,29,0.889924704195052,
csrp,200109,wm,lh,4,80,Dice,30,0.7942020232523026,
csrp,200109,wm,lh,4,80,Dice,31,0.8492135056607555,
csrp,200109,wm,lh,4,80,Dice,32,0.0,
csrp,200109,wm,lh,4,80,Dice,33,0.0,
csrp,200109,wm,lh,4,80,Dice,34,0.5247487904726461,
csrp,200109,wm,lh,4,80,Dice,35,0.8515363553392151,
csrp,200008,wm,lh,8,100,Dice,0,0.0,
csrp,200008,wm,lh,8,100,Dice,1,0.0,
csrp,200008,wm,lh,8,100,Dice,2,0.8669637173774666,
csrp,200008,wm,lh,8,100,Dice,3,0.8379665181999693,
csrp,200008,wm,lh,8,100,Dice,4,0.9175184554230551,
csrp,200008,wm,lh,8,100,Dice,5,0.8298782494241527,
csrp,200008,wm,lh,8,100,Dice,6,0.7068493150684931,
csrp,200008,wm,lh,8,100,Dice,7,0.8737231036731146,
csrp,200008,wm,lh,8,100,Dice,8,0.7647685374846375,
csrp,200008,wm,lh,8,100,Dice,9,0.5588445588445589,
csrp,200008,wm,lh,8,100,Dice,10,0.809322033898305,
csrp,200008,wm,lh,8,100,Dice,11,0.808295706742175,
