Framework,Subject ID,surf_type,Hemisphere,GNNLayers,Epoch,Metric,Label,Score,Total Triangles
csrp,205220,wm,lh,4,80,Dice,2,0.6726042037762736,
csrp,205725,gm,lh,8,50,Dice,22,0.3695595517331248,
csrp,205220,wm,lh,4,80,Dice,3,0.6180911119863464,
csrp,205725,gm,lh,8,50,Dice,23,0.8203883495145631,
csrp,205220,wm,lh,4,80,Dice,4,0.8487598779438229,
csrp,205725,gm,lh,8,50,Dice,24,0.8455729814953116,
csrp,205220,wm,lh,4,80,Dice,5,0.6891944990176817,
csrp,205725,gm,lh,8,50,Dice,25,0.8285139286092575,
csrp,205220,wm,lh,4,80,Dice,6,0.6559356136820925,
csrp,205725,gm,lh,8,50,Dice,26,0.574682435392028,
csrp,205220,wm,lh,4,80,Dice,7,0.8303076147251639,
csrp,205725,gm,lh,8,50,Dice,27,0.5331944806040094,
csrp,205220,wm,lh,4,80,Dice,8,0.7246940409470434,
csrp,205725,gm,lh,8,50,Dice,28,0.7228560440969106,
csrp,205220,wm,lh,4,80,Dice,9,0.7401821286283438,
csrp,205725,gm,lh,8,50,Dice,29,0.7377905928996216,
csrp,205220,wm,lh,4,80,Dice,10,0.7539503386004515,
csrp,205725,gm,lh,8,50,Dice,30,0.7502792728749873,
csrp,205220,wm,lh,4,80,Dice,11,0.5171243443381672,
csrp,205725,gm,lh,8,50,Dice,31,0.6972675447218399,
csrp,205220,wm,lh,4,80,Dice,12,0.6903855700810856,
csrp,205725,gm,lh,8,50,Dice,32,0.0,
csrp,205220,wm,lh,4,80,Dice,13,0.6295248026217787,
csrp,205725,gm,lh,8,50,Dice,33,0.0,
csrp,205220,wm,lh,4,80,Dice,14,0.4705056179775281,
csrp,205725,gm,lh,8,50,Dice,34,0.5737976782752903,
csrp,205220,wm,lh,4,80,Dice,15,0.620619084164748,
csrp,205725,gm,lh,8,50,Dice,35,0.7540160642570282,
csrp,205220,wm,lh,4,80,Dice,16,0.7763713080168776,
csrp,205220,wm,lh,4,80,Dice,17,0.8808405991504583,
csrp,205220,wm,lh,4,80,Dice,18,0.7647878908583947,
csrp,205220,wm,lh,4,80,Dice,19,0.6864966949952785,
csrp,205220,wm,lh,4,80,Dice,20,0.525522041763341,
csrp,205220,wm,lh,4,80,Dice,21,0.49662704786379697,
csrp,205220,wm,lh,4,80,Dice,22,0.8476330085366905,
csrp,205220,wm,lh,4,80,Dice,23,0.7368421052631579,
csrp,205220,wm,lh,4,80,Dice,24,0.7770146918195253,
csrp,205220,wm,lh,4,80,Dice,25,0.800548320767649,
csrp,205220,wm,lh,4,80,Dice,26,0.7609130957148579,
csrp,205220,wm,lh,4,80,Dice,27,0.5853443526170798,
csrp,205220,wm,lh,4,80,Dice,28,0.4678012253233492,
csrp,205220,wm,lh,4,80,Dice,29,0.784816247582205,
csrp,205220,wm,lh,4,80,Dice,30,0.5699471532555589,
csrp,205220,wm,lh,4,80,Dice,31,0.7954225682393772,
csrp,205220,wm,lh,4,80,Dice,32,0.0,
csrp,205220,wm,lh,4,80,Dice,33,0.0,
csrp,205220,wm,lh,4,80,Dice,34,0.6755386565272496,
csrp,205220,wm,lh,4,80,Dice,35,0.6321643400295086,
csrp,204521,wm,lh,8,90,Dice,0,0.0,
csrp,204521,wm,lh,8,90,Dice,1,0.0,
csrp,204521,wm,lh,8,90,Dice,2,0.601484068092536,
csrp,204521,wm,lh,8,90,Dice,3,0.7723899913718723,
csrp,204521,wm,lh,8,90,Dice,4,0.9151519505711617,
csrp,204521,wm,lh,8,90,Dice,5,0.878152001410686,
csrp,204521,wm,lh,8,90,Dice,6,0.768033946251768,
csrp,204521,wm,lh,8,90,Dice,7,0.9160718680777751,
csrp,204521,wm,lh,8,90,Dice,8,0.799072130785375,
csrp,204521,wm,lh,8,90,Dice,9,0.8948532664798702,
csrp,204521,wm,lh,8,90,Dice,10,0.6930797675647121,
csrp,204521,wm,lh,8,90,Dice,11,0.8060682076091501,
csrp,204521,wm,lh,8,90,Dice,12,0.44308035714285715,
csrp,204521,wm,lh,8,90,Dice,13,0.8077825307023596,
csrp,204521,wm,lh,8,90,Dice,14,0.05040418449833571,
csrp,204521,wm,lh,8,90,Dice,15,0.8163215292243597,
csrp,204521,wm,lh,8,90,Dice,16,0.669969040247678,
csrp,204521,wm,lh,8,90,Dice,17,0.7921311475409836,
csrp,204521,wm,lh,8,90,Dice,18,0.6598913614858946,
csrp,204521,wm,lh,8,90,Dice,19,0.769057453999249,
