Framework,Condition,Subject ID,surf_type,Hemisphere,GNNLayers,Epoch,Metric,Label,Score,Total Triangles
csrp,b,200109,gm,rh,8,80,Macro Dice,,0.8529282844982812,
csrp,b,203721,wm,lh,8,90,Chamfer Distance,,0.9103463336558051,
csrp,b,203721,wm,lh,8,90,Hausdorff Distance,,3.237703928963053,
csrp,b,203721,wm,lh,8,90,Self-Intersections (SIF),,2,223172
csrp,b,203721,wm,lh,8,90,Macro Dice,,0.9111026163071244,
csrp,b,201818,wm,lh,8,90,Chamfer Distance,,0.9165137613133659,
csrp,b,201818,wm,lh,8,90,Hausdorff Distance,,4.16602449123911,
csrp,b,201818,wm,lh,8,90,Self-Intersections (SIF),,0,222536
csrp,b,201818,wm,lh,8,90,Macro Dice,,0.9102577644931301,
csrp,b,203418,wm,lh,8,90,Chamfer Distance,,0.8973534970552193,
csrp,b,203418,wm,lh,8,90,Hausdorff Distance,,4.403038425121982,
csrp,b,203418,wm,lh,8,90,Self-Intersections (SIF),,11,241000
csrp,b,203418,wm,lh,8,90,Macro Dice,,0.9046164709464583,
csrp,b,204420,wm,lh,8,90,Chamfer Distance,,0.9157946019730759,
csrp,b,204420,wm,lh,8,90,Hausdorff Distance,,4.274064497958873,
csrp,b,204420,wm,lh,8,90,Self-Intersections (SIF),,8,211768
csrp,b,204420,wm,lh,8,90,Macro Dice,,0.9053068253374552,
csrp,b,204521,wm,lh,8,90,Chamfer Distance,,0.9374375873422094,
csrp,b,204521,wm,lh,8,90,Hausdorff Distance,,3.914089375503849,
csrp,b,204521,wm,lh,8,90,Self-Intersections (SIF),,0,216952
csrp,b,204521,wm,lh,8,90,Macro Dice,,0.9357076198999396,
csrp,b,200614,gm,rh,8,80,Chamfer Distance,,1.036345710523885,
csrp,b,200614,gm,rh,8,80,Hausdorff Distance,,6.41799932631437,
csrp,b,200614,gm,rh,8,80,Self-Intersections (SIF),,4680,249720
csrp,b,200614,gm,rh,8,80,Macro Dice,,0.8639561714570467,
csrp,b,203923,wm,lh,8,90,Chamfer Distance,,0.9186070370045487,
csrp,b,203923,wm,lh,8,90,Hausdorff Distance,,4.5364518516674055,
