Framework,Case,Subject ID,surf_type,Hemisphere,GNNLayers,Epoch,Metric,Label,Score,Total Triangles
csrp,separate,211922,gm,lh,8,50,Self-Intersections (SIF),,5113,243856
csrp,separate,212419,gm,lh,8,50,Chamfer Distance,,5.1151360625546864,
csrp,separate,212419,gm,lh,8,50,Hausdorff Distance,,6.384364447308704,
csrp,separate,212419,gm,lh,8,50,Self-Intersections (SIF),,7269,247088
csrp,separate,209834,wm,lh,4,80,Chamfer Distance,,0.7861143745030219,
csrp,separate,209834,wm,lh,4,80,Hausdorff Distance,,4.464140860459475,
csrp,separate,209834,wm,lh,4,80,Self-Intersections (SIF),,91,219812
csrp,separate,209329,wm,lh,4,80,Chamfer Distance,,0.7545056418400038,
csrp,separate,209329,wm,lh,4,80,Hausdorff Distance,,3.426270274833153,
csrp,separate,209329,wm,lh,4,80,Self-Intersections (SIF),,225,222240
csrp,separate,204420,wm,lh,4,80,Chamfer Distance,,0.7441057500238858,
csrp,separate,204420,wm,lh,4,80,Hausdorff Distance,,4.009900157172936,
csrp,separate,204420,wm,lh,4,80,Self-Intersections (SIF),,133,211776
csrp,separate,255639,wm,lh,4,80,Chamfer Distance,,0.7854095925597553,
csrp,separate,255639,wm,lh,4,80,Hausdorff Distance,,5.616449917065128,
csrp,separate,255639,wm,lh,4,80,Self-Intersections (SIF),,139,218816
csrp,separate,208327,gm,lh,8,50,Chamfer Distance,,4.936583979230064,
csrp,separate,208327,gm,lh,8,50,Hausdorff Distance,,7.554886102832166,
csrp,separate,208327,gm,lh,8,50,Self-Intersections (SIF),,3434,305948
csrp,separate,280739,wm,lh,4,80,Chamfer Distance,,0.7333091128928435,
csrp,separate,280739,wm,lh,4,80,Hausdorff Distance,,3.6317283289501705,
csrp,separate,280739,wm,lh,4,80,Self-Intersections (SIF),,0,225600
csrp,separate,208024,wm,lh,4,80,Chamfer Distance,,0.7454259860791237,
csrp,separate,208024,wm,lh,4,80,Hausdorff Distance,,3.922359505771968,
csrp,separate,208024,wm,lh,4,80,Self-Intersections (SIF),,11,214924
csrp,separate,214726,gm,lh,8,50,Chamfer Distance,,5.34082623885656,
csrp,separate,214726,gm,lh,8,50,Hausdorff Distance,,7.094507124084409,
csrp,separate,214726,gm,lh,8,50,Self-Intersections (SIF),,5356,258688
csrp,separate,211114,gm,lh,8,50,Chamfer Distance,,5.041483464239702,
csrp,separate,211114,gm,lh,8,50,Hausdorff Distance,,7.3938310691670175,
csrp,separate,211114,gm,lh,8,50,Self-Intersections (SIF),,9404,256644
csrp,separate,204521,wm,lh,4,80,Chamfer Distance,,0.757634419081203,
csrp,separate,204521,wm,lh,4,80,Hausdorff Distance,,4.10104331302734,
csrp,separate,204521,wm,lh,4,80,Self-Intersections (SIF),,109,216980
csrp,separate,228434,wm,lh,4,80,Chamfer Distance,,0.7298551455416686,
csrp,separate,228434,wm,lh,4,80,Hausdorff Distance,,3.8099855998846737,
csrp,separate,228434,wm,lh,4,80,Self-Intersections (SIF),,97,223760
csrp,separate,275645,wm,lh,4,80,Chamfer Distance,,0.7535493965609539,
csrp,separate,275645,wm,lh,4,80,Hausdorff Distance,,4.6117744202837265,
csrp,separate,275645,wm,lh,4,80,Self-Intersections (SIF),,254,232608
csrp,separate,214625,gm,lh,8,50,Chamfer Distance,,5.027497618990813,
csrp,separate,214625,gm,lh,8,50,Hausdorff Distance,,6.6880842362279695,
csrp,separate,214625,gm,lh,8,50,Self-Intersections (SIF),,5088,256428
csrp,separate,295146,wm,lh,4,80,Chamfer Distance,,0.7418849425466275,
csrp,separate,295146,wm,lh,4,80,Hausdorff Distance,,3.704038822244097,
csrp,separate,295146,wm,lh,4,80,Self-Intersections (SIF),,21,231716
csrp,separate,220721,gm,lh,8,50,Chamfer Distance,,4.96148205320176,
csrp,separate,220721,gm,lh,8,50,Hausdorff Distance,,7.490096933487076,
csrp,separate,220721,gm,lh,8,50,Self-Intersections (SIF),,4616,263400
csrp,separate,285345,wm,lh,4,80,Chamfer Distance,,0.7458115397783958,
csrp,separate,285345,wm,lh,4,80,Hausdorff Distance,,3.868121341216638,
csrp,separate,285345,wm,lh,4,80,Self-Intersections (SIF),,26,230452
csrp,separate,221319,wm,lh,4,80,Chamfer Distance,,0.7605994118192552,
csrp,separate,221319,wm,lh,4,80,Hausdorff Distance,,5.7019101183993675,
csrp,separate,221319,wm,lh,4,80,Self-Intersections (SIF),,144,222740
csrp,separate,246133,wm,lh,4,80,Chamfer Distance,,0.738196635425083,
csrp,separate,246133,wm,lh,4,80,Hausdorff Distance,,5.093467318187489,
csrp,separate,246133,wm,lh,4,80,Self-Intersections (SIF),,67,228040
csrp,separate,245333,wm,lh,4,80,Chamfer Distance,,0.7443683177274805,
csrp,separate,245333,wm,lh,4,80,Hausdorff Distance,,5.076183199774019,
csrp,separate,245333,wm,lh,4,80,Self-Intersections (SIF),,0,228144
csrp,separate,200109,wm,lh,4,80,Chamfer Distance,,0.751135498482333,
csrp,separate,200109,wm,lh,4,80,Hausdorff Distance,,4.751515328937493,
csrp,separate,200109,wm,lh,4,80,Self-Intersections (SIF),,7,254284
csrp,separate,250427,wm,lh,4,80,Chamfer Distance,,0.7412019231857963,
csrp,separate,250427,wm,lh,4,80,Hausdorff Distance,,4.352816815102673,
csrp,separate,250427,wm,lh,4,80,Self-Intersections (SIF),,72,228812
csrp,separate,210617,gm,lh,8,50,Chamfer Distance,,5.128287999578973,
csrp,separate,210617,gm,lh,8,50,Hausdorff Distance,,8.185866427525427,
csrp,separate,210617,gm,lh,8,50,Self-Intersections (SIF),,8757,266064
csrp,separate,214524,gm,lh,8,50,Chamfer Distance,,5.245765978008551,
csrp,separate,214524,gm,lh,8,50,Hausdorff Distance,,7.956569405658194,
csrp,separate,214524,gm,lh,8,50,Self-Intersections (SIF),,4816,262700
csrp,separate,221218,wm,lh,4,80,Chamfer Distance,,0.7578767163540991,
csrp,separate,221218,wm,lh,4,80,Hausdorff Distance,,6.016115162839684,
csrp,separate,221218,wm,lh,4,80,Self-Intersections (SIF),,409,228396
csrp,separate,213421,gm,lh,8,50,Chamfer Distance,,5.0796721256062645,
csrp,separate,213421,gm,lh,8,50,Hausdorff Distance,,7.217173675004553,
csrp,separate,213421,gm,lh,8,50,Self-Intersections (SIF),,5851,267120
csrp,separate,212823,gm,lh,8,50,Chamfer Distance,,5.156004449985016,
csrp,separate,212823,gm,lh,8,50,Hausdorff Distance,,7.416529992830876,
csrp,separate,212823,gm,lh,8,50,Self-Intersections (SIF),,5916,265652
csrp,separate,250932,wm,lh,4,80,Chamfer Distance,,0.7418532104316438,
csrp,separate,250932,wm,lh,4,80,Hausdorff Distance,,4.721422887999522,
csrp,separate,250932,wm,lh,4,80,Self-Intersections (SIF),,36,229480
csrp,separate,201818,wm,lh,4,80,Chamfer Distance,,0.7495829292136675,
csrp,separate,201818,wm,lh,4,80,Hausdorff Distance,,4.587998897866008,
csrp,separate,201818,wm,lh,4,80,Self-Intersections (SIF),,0,222516
csrp,separate,209127,wm,lh,4,80,Chamfer Distance,,0.7462167926317363,
csrp,separate,209127,wm,lh,4,80,Hausdorff Distance,,6.3027227480589,
csrp,separate,209127,wm,lh,4,80,Self-Intersections (SIF),,123,237040
csrp,separate,231928,wm,lh,4,80,Chamfer Distance,,0.7392746338620654,
csrp,separate,231928,wm,lh,4,80,Hausdorff Distance,,4.739663319377899,
csrp,separate,231928,wm,lh,4,80,Self-Intersections (SIF),,151,233008
csrp,separate,212015,gm,lh,8,50,Chamfer Distance,,5.135912320826932,
csrp,separate,212015,gm,lh,8,50,Hausdorff Distance,,7.036926925021788,
csrp,separate,212015,gm,lh,8,50,Self-Intersections (SIF),,9699,270040
csrp,separate,203721,wm,lh,4,80,Chamfer Distance,,0.7544933056909711,
csrp,separate,203721,wm,lh,4,80,Hausdorff Distance,,2.995081865201268,
csrp,separate,203721,wm,lh,4,80,Self-Intersections (SIF),,2,223184
csrp,separate,237334,wm,lh,4,80,Chamfer Distance,,0.7392397288017103,
csrp,separate,237334,wm,lh,4,80,Hausdorff Distance,,5.307858492608468,
csrp,separate,237334,wm,lh,4,80,Self-Intersections (SIF),,0,231968
csrp,separate,256540,wm,lh,4,80,Chamfer Distance,,0.7418071210359254,
csrp,separate,256540,wm,lh,4,80,Hausdorff Distance,,4.440383667360244,
csrp,separate,256540,wm,lh,4,80,Self-Intersections (SIF),,64,232684
csrp,separate,223929,gm,lh,8,50,Chamfer Distance,,4.973361512431469,
csrp,separate,223929,gm,lh,8,50,Hausdorff Distance,,7.357046230960038,
csrp,separate,223929,gm,lh,8,50,Self-Intersections (SIF),,9635,349592
csrp,separate,205220,wm,lh,4,80,Chamfer Distance,,0.7404011759180253,
csrp,separate,205220,wm,lh,4,80,Hausdorff Distance,,4.624787585802239,
csrp,separate,205220,wm,lh,4,80,Self-Intersections (SIF),,126,230048
csrp,separate,249947,wm,lh,4,80,Chamfer Distance,,0.7425805901997687,
csrp,separate,249947,wm,lh,4,80,Hausdorff Distance,,4.289953612564908,
csrp,separate,249947,wm,lh,4,80,Self-Intersections (SIF),,2,236716
csrp,separate,284646,wm,lh,4,80,Chamfer Distance,,0.7549134738889347,
csrp,separate,284646,wm,lh,4,80,Hausdorff Distance,,4.313182588543384,
csrp,separate,284646,wm,lh,4,80,Self-Intersections (SIF),,0,248228
csrp,separate,200210,wm,lh,4,80,Chamfer Distance,,0.776200397552899,
csrp,separate,200210,wm,lh,4,80,Hausdorff Distance,,7.640632257701491,
csrp,separate,200210,wm,lh,4,80,Self-Intersections (SIF),,104,303732
csrp,separate,201414,wm,lh,8,90,Chamfer Distance,,0.78306642616077,
csrp,separate,201414,wm,lh,8,90,Hausdorff Distance,,6.283291438050829,
csrp,separate,201414,wm,lh,8,90,Self-Intersections (SIF),,0,232732
csrp,separate,280941,wm,lh,4,80,Chamfer Distance,,0.7483922208703719,
csrp,separate,280941,wm,lh,4,80,Hausdorff Distance,,8.021153930362647,
csrp,separate,280941,wm,lh,4,80,Self-Intersections (SIF),,33,252380
csrp,separate,208226,wm,lh,4,80,Chamfer Distance,,0.7314677300323355,
csrp,separate,208226,wm,lh,4,80,Hausdorff Distance,,4.077601552134473,
csrp,separate,208226,wm,lh,4,80,Self-Intersections (SIF),,79,237356
csrp,separate,209228,wm,lh,4,80,Chamfer Distance,,0.7385505614817951,
csrp,separate,209228,wm,lh,4,80,Hausdorff Distance,,3.9924484873157997,
csrp,separate,209228,wm,lh,4,80,Self-Intersections (SIF),,194,257060
csrp,separate,211720,gm,lh,8,50,Chamfer Distance,,4.981430606324363,
csrp,separate,211720,gm,lh,8,50,Hausdorff Distance,,7.319404125200744,
csrp,separate,211720,gm,lh,8,50,Self-Intersections (SIF),,7075,289644
csrp,separate,298455,wm,lh,4,80,Chamfer Distance,,0.7327085787357299,
csrp,separate,298455,wm,lh,4,80,Hausdorff Distance,,3.2861311432128035,
csrp,separate,298455,wm,lh,4,80,Self-Intersections (SIF),,0,257024
csrp,separate,203418,wm,lh,4,80,Chamfer Distance,,0.7331202068572038,
csrp,separate,203418,wm,lh,4,80,Hausdorff Distance,,4.028332698696074,
csrp,separate,203418,wm,lh,4,80,Self-Intersections (SIF),,139,241020
csrp,separate,209935,wm,lh,4,80,Chamfer Distance,,0.7506339481842921,
csrp,separate,209935,wm,lh,4,80,Hausdorff Distance,,4.029116147154467,
csrp,separate,209935,wm,lh,4,80,Self-Intersections (SIF),,198,262668
csrp,separate,210011,wm,lh,4,80,Chamfer Distance,,0.7531427705034107,
csrp,separate,210011,wm,lh,4,80,Hausdorff Distance,,5.611966147619763,
csrp,separate,210011,wm,lh,4,80,Self-Intersections (SIF),,0,263460
csrp,separate,236130,wm,lh,4,80,Chamfer Distance,,0.732220064044925,
csrp,separate,236130,wm,lh,4,80,Hausdorff Distance,,3.9920816026848103,
csrp,separate,236130,wm,lh,4,80,Self-Intersections (SIF),,66,248980
csrp,separate,207426,wm,lh,4,80,Chamfer Distance,,0.7406913031623193,
csrp,separate,207426,wm,lh,4,80,Hausdorff Distance,,6.4734411227984605,
csrp,separate,207426,wm,lh,4,80,Self-Intersections (SIF),,50,241944
csrp,separate,211215,gm,lh,8,50,Chamfer Distance,,5.155437252145491,
csrp,separate,211215,gm,lh,8,50,Hausdorff Distance,,6.91261837986131,
csrp,separate,211215,gm,lh,8,50,Self-Intersections (SIF),,6517,298136
csrp,separate,283543,wm,lh,4,80,Chamfer Distance,,0.7359809212276116,
csrp,separate,283543,wm,lh,4,80,Hausdorff Distance,,3.537650688641567,
csrp,separate,283543,wm,lh,4,80,Self-Intersections (SIF),,3,263124
csrp,separate,227432,wm,lh,4,80,Chamfer Distance,,0.7717251764672826,
csrp,separate,227432,wm,lh,4,80,Hausdorff Distance,,5.219692027472017,
csrp,separate,227432,wm,lh,4,80,Self-Intersections (SIF),,290,251280
csrp,separate,287248,wm,lh,4,80,Chamfer Distance,,0.7441877902570466,
csrp,separate,287248,wm,lh,4,80,Hausdorff Distance,,3.5563897452384765,
csrp,separate,287248,wm,lh,4,80,Self-Intersections (SIF),,7,263312
csrp,separate,200614,wm,lh,8,90,Chamfer Distance,,0.7621685633680391,
csrp,separate,200614,wm,lh,8,90,Hausdorff Distance,,5.251690049070062,
csrp,separate,200614,wm,lh,8,90,Self-Intersections (SIF),,5,247072
csrp,separate,239944,wm,lh,4,80,Chamfer Distance,,0.7380482791817333,
csrp,separate,239944,wm,lh,4,80,Hausdorff Distance,,3.998958150775174,
csrp,separate,239944,wm,lh,4,80,Self-Intersections (SIF),,215,256180
csrp,separate,290136,wm,lh,4,80,Chamfer Distance,,0.7477039147561091,
csrp,separate,290136,wm,lh,4,80,Hausdorff Distance,,6.462520194832152,
csrp,separate,290136,wm,lh,4,80,Self-Intersections (SIF),,61,269124
csrp,separate,214423,gm,lh,8,50,Chamfer Distance,,5.074506963139358,
csrp,separate,214423,gm,lh,8,50,Hausdorff Distance,,8.760110150111839,
csrp,separate,214423,gm,lh,8,50,Self-Intersections (SIF),,8398,308824
csrp,separate,248339,wm,lh,4,80,Chamfer Distance,,0.7551591839848508,
csrp,separate,248339,wm,lh,4,80,Hausdorff Distance,,3.9585715766325844,
csrp,separate,248339,wm,lh,4,80,Self-Intersections (SIF),,0,255716
csrp,separate,257542,wm,lh,4,80,Chamfer Distance,,0.764150520832372,
csrp,separate,257542,wm,lh,4,80,Hausdorff Distance,,6.735010519226708,
csrp,separate,257542,wm,lh,4,80,Self-Intersections (SIF),,91,256292
csrp,separate,289555,wm,lh,8,90,Chamfer Distance,,0.7593524457109513,
csrp,separate,289555,wm,lh,8,90,Hausdorff Distance,,7.748867142589021,
csrp,separate,289555,wm,lh,8,90,Self-Intersections (SIF),,11,203360
csrp,separate,268850,wm,lh,4,80,Chamfer Distance,,0.7517722708117897,
csrp,separate,268850,wm,lh,4,80,Hausdorff Distance,,4.731915412579827,
csrp,separate,268850,wm,lh,4,80,Self-Intersections (SIF),,175,251496
csrp,separate,200311,wm,lh,8,90,Chamfer Distance,,0.7716879107313976,
csrp,separate,200311,wm,lh,8,90,Hausdorff Distance,,5.03823901593773,
csrp,separate,200311,wm,lh,8,90,Self-Intersections (SIF),,0,249956
csrp,separate,297655,wm,lh,8,90,Chamfer Distance,,0.7630828623700722,
csrp,separate,297655,wm,lh,8,90,Hausdorff Distance,,7.990179060386174,
csrp,separate,297655,wm,lh,8,90,Self-Intersections (SIF),,0,203312
csrp,separate,263436,wm,lh,4,80,Chamfer Distance,,0.7375199537489161,
csrp,separate,263436,wm,lh,4,80,Hausdorff Distance,,5.20533454273955,
csrp,separate,263436,wm,lh,4,80,Self-Intersections (SIF),,63,259936
csrp,separate,200917,wm,lh,8,90,Chamfer Distance,,0.800738043299452,
csrp,separate,200917,wm,lh,8,90,Hausdorff Distance,,8.105518739669188,
csrp,separate,200917,wm,lh,8,90,Self-Intersections (SIF),,70,251936
csrp,separate,285446,wm,lh,4,80,Chamfer Distance,,0.753830126925777,
csrp,separate,285446,wm,lh,4,80,Hausdorff Distance,,4.334083659902343,
csrp,separate,285446,wm,lh,4,80,Self-Intersections (SIF),,630,270100
csrp,separate,208125,wm,lh,4,80,Chamfer Distance,,0.732532100874037,
csrp,separate,208125,wm,lh,4,80,Hausdorff Distance,,3.7478200424692467,
csrp,separate,208125,wm,lh,4,80,Self-Intersections (SIF),,115,253816
csrp,separate,208428,wm,lh,8,90,Chamfer Distance,,0.7672604447406801,
csrp,separate,208428,wm,lh,8,90,Hausdorff Distance,,3.6822984310043294,
csrp,separate,208428,wm,lh,8,90,Self-Intersections (SIF),,336,192996
csrp,separate,257845,wm,lh,4,80,Chamfer Distance,,0.7413435866548059,
csrp,separate,257845,wm,lh,4,80,Hausdorff Distance,,3.7323272716232685,
csrp,separate,257845,wm,lh,4,80,Self-Intersections (SIF),,3,263160
csrp,separate,211316,wm,lh,4,80,Chamfer Distance,,0.7588256387719657,
csrp,separate,211316,wm,lh,4,80,Hausdorff Distance,,5.336004118825774,
csrp,separate,211316,wm,lh,4,80,Self-Intersections (SIF),,80,212960
csrp,separate,286650,wm,lh,4,80,Chamfer Distance,,0.7462585319428601,
csrp,separate,286650,wm,lh,4,80,Hausdorff Distance,,8.032813190711483,
csrp,separate,286650,wm,lh,4,80,Self-Intersections (SIF),,0,273692
csrp,separate,293748,wm,lh,8,90,Chamfer Distance,,0.7422141580985029,
csrp,separate,293748,wm,lh,8,90,Hausdorff Distance,,3.4606897290423526,
csrp,separate,293748,wm,lh,8,90,Self-Intersections (SIF),,112,207060
csrp,separate,299154,wm,lh,4,80,Chamfer Distance,,0.7405003500229496,
csrp,separate,299154,wm,lh,4,80,Hausdorff Distance,,4.010235056612421,
csrp,separate,299154,wm,lh,4,80,Self-Intersections (SIF),,214,277280
csrp,separate,298051,wm,lh,4,80,Chamfer Distance,,0.7412653447831941,
csrp,separate,298051,wm,lh,4,80,Hausdorff Distance,,4.698529332874928,
csrp,separate,298051,wm,lh,4,80,Self-Intersections (SIF),,37,278796
csrp,separate,204016,wm,lh,4,80,Chamfer Distance,,0.7286564338181976,
csrp,separate,204016,wm,lh,4,80,Hausdorff Distance,,3.61666260025468,
csrp,separate,204016,wm,lh,4,80,Self-Intersections (SIF),,0,257928
csrp,separate,202719,wm,lh,4,80,Chamfer Distance,,0.7265182500725296,
csrp,separate,202719,wm,lh,4,80,Hausdorff Distance,,3.797892786806649,
csrp,separate,202719,wm,lh,4,80,Self-Intersections (SIF),,10,260908
csrp,separate,205826,wm,lh,4,80,Chamfer Distance,,0.7882326347770585,
csrp,separate,205826,wm,lh,4,80,Hausdorff Distance,,6.818608560058348,
csrp,separate,205826,wm,lh,4,80,Self-Intersections (SIF),,259,262968
csrp,separate,201111,wm,lh,8,90,Chamfer Distance,,0.7504014207277088,
csrp,separate,201111,wm,lh,8,90,Hausdorff Distance,,5.318481672153936,
csrp,separate,201111,wm,lh,8,90,Self-Intersections (SIF),,86,260424
csrp,separate,209834,wm,lh,8,90,Chamfer Distance,,0.7900859920776386,
csrp,separate,209834,wm,lh,8,90,Hausdorff Distance,,4.694802196903956,
csrp,separate,209834,wm,lh,8,90,Self-Intersections (SIF),,75,219812
csrp,separate,204622,wm,lh,4,80,Chamfer Distance,,0.7363127643649179,
csrp,separate,204622,wm,lh,4,80,Hausdorff Distance,,4.566009083159621,
csrp,separate,204622,wm,lh,4,80,Self-Intersections (SIF),,102,261244
csrp,separate,209329,wm,lh,8,90,Chamfer Distance,,0.7552945143590291,
csrp,separate,209329,wm,lh,8,90,Hausdorff Distance,,3.2960119685740463,
csrp,separate,209329,wm,lh,8,90,Self-Intersections (SIF),,193,222240
csrp,separate,212318,wm,lh,4,80,Chamfer Distance,,0.7361770970799304,
csrp,separate,212318,wm,lh,4,80,Hausdorff Distance,,3.1223599080290034,
csrp,separate,212318,wm,lh,4,80,Self-Intersections (SIF),,118,226956
csrp,separate,200008,wm,lh,8,90,Chamfer Distance,,0.7516213420231741,
csrp,separate,200008,wm,lh,8,90,Hausdorff Distance,,6.1832154430500585,
csrp,separate,200008,wm,lh,8,90,Self-Intersections (SIF),,58,232688
csrp,separate,206222,wm,lh,4,80,Chamfer Distance,,0.7544103033055851,
csrp,separate,206222,wm,lh,4,80,Hausdorff Distance,,5.147546608717205,
csrp,separate,206222,wm,lh,4,80,Self-Intersections (SIF),,0,268836
csrp,separate,202113,wm,lh,4,80,Chamfer Distance,,0.7669062818609098,
csrp,separate,202113,wm,lh,4,80,Hausdorff Distance,,3.9956927954707293,
csrp,separate,202113,wm,lh,4,80,Self-Intersections (SIF),,0,264984
csrp,separate,233326,wm,lh,4,80,Chamfer Distance,,0.7430753203405545,
csrp,separate,233326,wm,lh,4,80,Hausdorff Distance,,5.044909799824288,
csrp,separate,233326,wm,lh,4,80,Self-Intersections (SIF),,267,276060
csrp,separate,203923,wm,lh,4,80,Chamfer Distance,,0.7478245032697859,
csrp,separate,203923,wm,lh,4,80,Hausdorff Distance,,4.8256698272504535,
csrp,separate,203923,wm,lh,4,80,Self-Intersections (SIF),,101,266672
csrp,separate,205119,wm,lh,4,80,Chamfer Distance,,0.7951329770309584,
csrp,separate,205119,wm,lh,4,80,Hausdorff Distance,,4.188287039133383,
csrp,separate,205119,wm,lh,4,80,Self-Intersections (SIF),,0,267144
csrp,separate,214019,wm,lh,4,80,Chamfer Distance,,0.7347131020810853,
csrp,separate,214019,wm,lh,4,80,Hausdorff Distance,,3.5746858242546242,
csrp,separate,214019,wm,lh,4,80,Self-Intersections (SIF),,23,226788
csrp,separate,214221,wm,lh,4,80,Chamfer Distance,,0.7589311188884357,
csrp,separate,214221,wm,lh,4,80,Hausdorff Distance,,4.385621380248616,
csrp,separate,214221,wm,lh,4,80,Self-Intersections (SIF),,0,231012
csrp,separate,205725,wm,lh,8,90,Chamfer Distance,,0.7477172768658776,
csrp,separate,205725,wm,lh,8,90,Hausdorff Distance,,4.847207830936537,
csrp,separate,205725,wm,lh,8,90,Self-Intersections (SIF),,0,205132
csrp,separate,224022,wm,lh,8,90,Chamfer Distance,,0.7529033735485542,
csrp,separate,224022,wm,lh,8,90,Hausdorff Distance,,5.1273906721264755,
csrp,separate,224022,wm,lh,8,90,Self-Intersections (SIF),,14,209784
csrp,separate,251833,wm,lh,4,80,Chamfer Distance,,0.7428327254940486,
csrp,separate,251833,wm,lh,4,80,Hausdorff Distance,,4.864443474014932,
csrp,separate,251833,wm,lh,4,80,Self-Intersections (SIF),,8,283860
csrp,separate,210415,wm,lh,4,80,Chamfer Distance,,0.7773094679194039,
csrp,separate,210415,wm,lh,4,80,Hausdorff Distance,,6.144327080897308,
csrp,separate,210415,wm,lh,4,80,Self-Intersections (SIF),,0,216244
csrp,separate,217429,wm,lh,4,80,Chamfer Distance,,0.7543960831084751,
csrp,separate,217429,wm,lh,4,80,Hausdorff Distance,,5.7349098169791555,
csrp,separate,217429,wm,lh,4,80,Self-Intersections (SIF),,221,233192
csrp,separate,212217,wm,lh,4,80,Chamfer Distance,,0.7374692365316681,
csrp,separate,212217,wm,lh,4,80,Hausdorff Distance,,2.732507716727697,
csrp,separate,212217,wm,lh,4,80,Self-Intersections (SIF),,0,231184
csrp,separate,204319,wm,lh,4,80,Chamfer Distance,,0.7311065419157472,
csrp,separate,204319,wm,lh,4,80,Hausdorff Distance,,4.336908609432574,
csrp,separate,204319,wm,lh,4,80,Self-Intersections (SIF),,123,276852
csrp,separate,204420,wm,lh,8,90,Chamfer Distance,,0.7488196722845426,
csrp,separate,204420,wm,lh,8,90,Hausdorff Distance,,4.20292915055095,
csrp,separate,204420,wm,lh,8,90,Self-Intersections (SIF),,99,211776
csrp,separate,255639,wm,lh,8,90,Chamfer Distance,,0.7870937621361963,
csrp,separate,255639,wm,lh,8,90,Hausdorff Distance,,5.506741417855726,
csrp,separate,255639,wm,lh,8,90,Self-Intersections (SIF),,140,218816
csrp,separate,201717,wm,lh,4,80,Chamfer Distance,,0.7486652768641031,
csrp,separate,201717,wm,lh,4,80,Hausdorff Distance,,5.971276230795552,
csrp,separate,201717,wm,lh,4,80,Self-Intersections (SIF),,111,277080
csrp,separate,280739,wm,lh,8,90,Chamfer Distance,,0.7379644598266162,
csrp,separate,280739,wm,lh,8,90,Hausdorff Distance,,3.54694507449667,
csrp,separate,280739,wm,lh,8,90,Self-Intersections (SIF),,0,225600
csrp,separate,212116,wm,lh,4,80,Chamfer Distance,,0.7457668203904658,
csrp,separate,212116,wm,lh,4,80,Hausdorff Distance,,4.312973244832406,
csrp,separate,212116,wm,lh,4,80,Self-Intersections (SIF),,84,240756
csrp,separate,217126,wm,lh,4,80,Chamfer Distance,,0.7664243232022205,
csrp,separate,217126,wm,lh,4,80,Hausdorff Distance,,9.716700804092772,
csrp,separate,217126,wm,lh,4,80,Self-Intersections (SIF),,52,240452
csrp,separate,209127,wm,lh,8,90,Chamfer Distance,,0.745128081584921,
csrp,separate,209127,wm,lh,8,90,Hausdorff Distance,,6.248418263194915,
csrp,separate,209127,wm,lh,8,90,Self-Intersections (SIF),,87,237040
csrp,separate,211417,wm,lh,4,80,Chamfer Distance,,0.7448636218657767,
csrp,separate,211417,wm,lh,4,80,Hausdorff Distance,,6.708489517659073,
csrp,separate,211417,wm,lh,4,80,Self-Intersections (SIF),,121,243360
csrp,separate,207628,wm,lh,4,80,Chamfer Distance,,0.7736660826794974,
csrp,separate,207628,wm,lh,4,80,Hausdorff Distance,,5.149715956651326,
csrp,separate,207628,wm,lh,4,80,Self-Intersections (SIF),,0,280156
csrp,separate,208024,wm,lh,8,90,Chamfer Distance,,0.7486942085911084,
csrp,separate,208024,wm,lh,8,90,Hausdorff Distance,,3.7332050682119347,
csrp,separate,208024,wm,lh,8,90,Self-Intersections (SIF),,0,214924
csrp,separate,268749,wm,lh,4,80,Chamfer Distance,,0.7679644055549033,
csrp,separate,268749,wm,lh,4,80,Hausdorff Distance,,4.198212159334876,
csrp,separate,268749,wm,lh,4,80,Self-Intersections (SIF),,113,297924
csrp,separate,204521,wm,lh,8,90,Chamfer Distance,,0.7634646884312428,
csrp,separate,204521,wm,lh,8,90,Hausdorff Distance,,3.9846810020155736,
csrp,separate,204521,wm,lh,8,90,Self-Intersections (SIF),,90,216980
csrp,separate,228434,wm,lh,8,90,Chamfer Distance,,0.7335893219051608,
csrp,separate,228434,wm,lh,8,90,Hausdorff Distance,,3.6339344101576345,
csrp,separate,228434,wm,lh,8,90,Self-Intersections (SIF),,113,223760
csrp,separate,211922,wm,lh,4,80,Chamfer Distance,,0.7361788651417316,
csrp,separate,211922,wm,lh,4,80,Hausdorff Distance,,4.152870047023997,
csrp,separate,211922,wm,lh,4,80,Self-Intersections (SIF),,172,243856
csrp,separate,275645,wm,lh,8,90,Chamfer Distance,,0.7523356980662352,
csrp,separate,275645,wm,lh,8,90,Hausdorff Distance,,4.654868635448502,
csrp,separate,275645,wm,lh,8,90,Self-Intersections (SIF),,269,232608
csrp,separate,295146,wm,lh,8,90,Chamfer Distance,,0.7485265888451584,
csrp,separate,295146,wm,lh,8,90,Hausdorff Distance,,3.8398091283227584,
csrp,separate,295146,wm,lh,8,90,Self-Intersections (SIF),,0,231716
csrp,separate,201515,wm,lh,4,80,Chamfer Distance,,0.7835531739076795,
csrp,separate,201515,wm,lh,4,80,Hausdorff Distance,,10.004875504652533,
csrp,separate,201515,wm,lh,4,80,Self-Intersections (SIF),,68,268628
csrp,separate,285345,wm,lh,8,90,Chamfer Distance,,0.7504763462497266,
csrp,separate,285345,wm,lh,8,90,Hausdorff Distance,,4.1148499062598605,
csrp,separate,285345,wm,lh,8,90,Self-Intersections (SIF),,0,230452
csrp,separate,221319,wm,lh,8,90,Chamfer Distance,,0.7641143015791368,
csrp,separate,221319,wm,lh,8,90,Hausdorff Distance,,5.5655355946438245,
