Framework,Subject ID,surf_type,Hemisphere,GNNLayers,Epoch,Metric,Label,Score,Total Triangles
csrp,201414,wm,rh,8,100,Chamfer Distance,,0.9165532213162217,
csrp,201414,wm,rh,8,100,Hausdorff Distance,,6.536310508739253,
csrp,201414,wm,rh,8,100,Self-Intersections (SIF),,0,236720
csrp,201414,wm,rh,8,100,Macro Dice,,0.7670320548149253,
csrp,203418,wm,rh,8,100,Chamfer Distance,,0.8980734705098143,
csrp,203418,wm,rh,8,100,Hausdorff Distance,,4.792693171093805,
csrp,203418,wm,rh,8,100,Self-Intersections (SIF),,3,240092
csrp,203418,wm,rh,8,100,Macro Dice,,0.7539588424989431,
csrp,200109,wm,rh,8,100,Chamfer Distance,,0.9144327475434186,
csrp,200109,wm,rh,8,100,Hausdorff Distance,,3.6732212127096626,
csrp,200109,wm,rh,8,100,Self-Intersections (SIF),,6,257928
csrp,200109,wm,rh,8,100,Macro Dice,,0.7390889222775716,
csrp,200311,wm,rh,8,100,Chamfer Distance,,0.9170436799726458,
csrp,200311,wm,rh,8,100,Hausdorff Distance,,6.5177191632898275,
csrp,200311,wm,rh,8,100,Self-Intersections (SIF),,18,253256
csrp,200311,wm,rh,8,100,Macro Dice,,0.7635585000566569,
csrp,200614,wm,rh,8,100,Chamfer Distance,,0.9307829193115083,
csrp,200614,wm,rh,8,100,Hausdorff Distance,,5.141837353208219,
csrp,200614,wm,rh,8,100,Self-Intersections (SIF),,3,249720
csrp,200614,wm,rh,8,100,Macro Dice,,0.7577631973306042,
csrp,200917,wm,rh,8,100,Chamfer Distance,,0.9465164734501403,
csrp,200917,wm,rh,8,100,Hausdorff Distance,,7.636089957117606,
csrp,200917,wm,rh,8,100,Self-Intersections (SIF),,0,258260
csrp,200917,wm,rh,8,100,Macro Dice,,0.7502377344078358,
csrp,202719,wm,rh,8,100,Chamfer Distance,,0.8992199036735309,
csrp,202719,wm,rh,8,100,Hausdorff Distance,,3.8660791202942297,
csrp,202719,wm,rh,8,100,Self-Intersections (SIF),,10,261656
csrp,202719,wm,rh,8,100,Macro Dice,,0.754210080159934,
csrp,201111,wm,rh,8,100,Chamfer Distance,,0.8951070157846882,
csrp,201111,wm,rh,8,100,Hausdorff Distance,,4.440607158756968,
csrp,201111,wm,rh,8,100,Self-Intersections (SIF),,0,262120
csrp,201111,wm,rh,8,100,Macro Dice,,0.7330665222521157,
csrp,201515,wm,rh,8,100,Chamfer Distance,,0.9143939616611488,
csrp,201515,wm,rh,8,100,Hausdorff Distance,,6.049514199262316,
csrp,201515,wm,rh,8,100,Self-Intersections (SIF),,31,267028
csrp,201515,wm,rh,8,100,Macro Dice,,0.7567533993930823,
csrp,202113,wm,rh,8,100,Chamfer Distance,,0.9045563735089381,
csrp,202113,wm,rh,8,100,Hausdorff Distance,,5.2133383345637245,
csrp,202113,wm,rh,8,100,Self-Intersections (SIF),,2,268332
csrp,202113,wm,rh,8,100,Macro Dice,,0.7631836208769731,
csrp,203721,gm,lh,8,90,Chamfer Distance,,1.0743140936587472,
csrp,203721,gm,lh,8,90,Hausdorff Distance,,5.749008425290194,
csrp,203721,gm,lh,8,90,Self-Intersections (SIF),,3838,223172
csrp,203721,gm,lh,8,90,Macro Dice,,0.6432068412767558,
csrp,201717,wm,rh,8,100,Chamfer Distance,,0.9146375738656283,
csrp,201717,wm,rh,8,100,Hausdorff Distance,,7.39551501606502,
csrp,201717,wm,rh,8,100,Self-Intersections (SIF),,18,280796
csrp,201717,wm,rh,8,100,Macro Dice,,0.7214608173586031,
csrp,203923,gm,lh,8,90,Chamfer Distance,,1.0178335291287794,
